1	65536	827
2	65536	827
3	65536	846
4	65536	933
5	65536	1020
1	524288	1070
2	524288	1070
3	524288	1089
256	65536	1103
4	524288	1176
257	65536	1190
5	524288	1263
258	65536	1277
256	524288	1346
259	65536	1364
257	524288	1433
260	65536	1451
258	524288	1520
261	65536	1538
259	524288	1607
512	65536	1621
260	524288	1694
513	65536	1708
261	524288	1781
514	65536	1795
512	524288	1864
515	65536	1882
513	524288	1951
516	65536	1969
514	524288	2038
517	65536	2056
515	524288	2125
768	65536	2139
516	524288	2212
769	65536	2226
517	524288	2299
770	65536	2313
768	524288	2382
771	65536	2400
769	524288	2469
772	65536	2487
770	524288	2556
773	65536	2574
771	524288	2643
1024	65536	2657
772	524288	2730
1025	65536	2744
773	524288	2817
1026	65536	2831
1024	524288	2900
1027	65536	2918
1025	524288	2987
1028	65536	3005
1026	524288	3074
1029	65536	3092
1027	524288	3161
1280	65536	3175
1028	524288	3248
1281	65536	3262
1029	524288	3335
1282	65536	3349
1280	524288	3418
1283	65536	3436
1281	524288	3505
1284	65536	3523
1282	524288	3592
1285	65536	3610
1283	524288	3679
1284	524288	3766
1285	524288	3853
1	65536	32473
1	262144	33904
1	4	33982
1	65536	50406
1	262144	50619
1	4	50712
1	262144	54122
1	4	54211
1	262144	54813
1	4	54902
1	262144	55504
1	4	55593
1	262144	56195
1	4	56284
1	262144	56886
1	4	56975
1	262144	57577
1	4	57666
1	262144	58268
1	4	58357
1	262144	58959
1	4	59048
1	262144	59650
1	4	59739
1	262144	60341
1	4	60430
1	262144	61032
1	4	61121
1	262144	61723
1	4	61812
1	262144	62414
1	4	62503
1	262144	63105
1	4	63194
1	262144	63796
1	4	63885
1	262144	64487
1	4	64576
1	262144	65178
1	4	65267
1	262144	65869
1	4	65958
1	65536	66142
5	65536	66143
1	4	66387
1	262144	66973
1	4	67062
5	262144	67605
1	262144	67664
5	263	67683
1	4	67753
2	65536	67811
1	262144	68355
1	4	68448
1	262144	69050
1	4	69139
2	262144	69213
2	265	69291
1	262144	69741
1	4	69830
1	262144	70432
1	4	70521
1	262144	71123
1	4	71212
1	262144	71814
2	65536	71859
5	65536	71902
1	4	71903
256	65536	71931
2	265	72104
5	263	72147
1	262144	72505
1	4	72594
1	262144	73196
