0,0,0,0
256,0,0,0
512,0,0,0
768,0,0,0
1024,0,0,0
1280,0,0,0
1,0,0,0
257,0,0,0
513,0,0,0
769,0,0,0
1025,0,0,0
1281,0,0,0
2,0,0,0
258,140575848697400,140575848697400,0
514,0,0,0
770,0,0,0
1026,0,0,0
1282,0,0,0
3,0,0,0
259,0,0,0
515,0,0,0
771,0,0,0
1027,0,0,0
1283,0,0,0
4,0,0,0
260,0,0,0
516,0,0,0
772,0,0,0
1028,0,0,0
1284,0,0,0
5,0,0,0
261,0,0,0
517,0,0,0
773,0,0,0
1029,0,0,0
1285,0,0,0
0,91234,91234,100000
256,716,716,100000
512,716,716,100000
768,716,716,100000
1024,716,716,100000
1280,716,716,100000
1,713,713,100000
257,716,716,100000
513,716,716,100000
769,716,716,100000
1025,716,716,100000
1281,716,716,100000
2,713,713,100000
258,716,716,100000
514,54643,54643,100000
770,30935,30935,100000
1026,716,716,100000
1282,716,716,100000
3,716,716,100000
259,716,716,100000
515,716,716,100000
771,716,716,100000
1027,716,716,100000
1283,716,716,100000
4,716,716,100000
260,716,716,100000
516,716,716,100000
772,716,716,100000
1028,716,716,100000
1284,716,716,100000
5,716,716,100000
261,716,716,100000
517,716,716,100000
773,716,716,100000
1029,716,716,100000
1285,716,716,100000
0,178306,87072,200000
256,716,0,200000
512,716,0,200000
768,716,0,200000
1024,716,0,200000
1280,716,0,200000
1,713,0,200000
257,716,0,200000
513,18171,17455,200000
769,716,0,200000
1025,716,0,200000
1281,716,0,200000
2,713,0,200000
258,17290,16574,200000
514,130054,75411,200000
770,118632,87697,200000
1026,14765,14049,200000
1282,716,0,200000
3,716,0,200000
259,3430,2714,200000
515,68678,67962,200000
771,53356,52640,200000
1027,10213,9497,200000
1283,716,0,200000
4,716,0,200000
260,716,0,200000
516,5612,4896,200000
772,22303,21587,200000
1028,716,0,200000
1284,716,0,200000
5,716,0,200000
261,716,0,200000
517,716,0,200000
773,716,0,200000
1029,716,0,200000
1285,716,0,200000
0,267249,88943,300000
256,11353,10637,300000
512,716,0,300000
768,716,0,300000
1024,716,0,300000
1280,716,0,300000
1,713,0,300000
257,45228,44512,300000
513,29667,11496,300000
769,54691,53975,300000
1025,716,0,300000
1281,716,0,300000
2,713,0,300000
258,29830,12540,300000
514,204626,74572,300000
770,207934,89302,300000
1026,37809,23044,300000
1282,9108,8392,300000
3,716,0,300000
259,58574,55144,300000
515,145258,76580,300000
771,129209,75853,300000
1027,78295,68082,300000
1283,716,0,300000
4,716,0,300000
260,18036,17320,300000
516,73357,67745,300000
772,88356,66053,300000
1028,716,0,300000
1284,716,0,300000
5,716,0,300000
261,1789,1073,300000
517,14305,13589,300000
773,716,0,300000
1029,716,0,300000
1285,716,0,300000
0,350219,82970,400000
256,51058,39705,400000
512,716,0,400000
768,716,0,400000
1024,716,0,400000
1280,716,0,400000
1,713,0,400000
257,112871,67643,400000
513,54365,24698,400000
769,132522,77831,400000
1025,51322,50606,400000
1281,18833,18117,400000
2,713,0,400000
258,53132,23302,400000
514,280526,75900,400000
770,298389,90455,400000
1026,47670,9861,400000
1282,10693,1585,400000
3,716,0,400000
259,136698,78124,400000
515,221858,76600,400000
771,205194,75985,400000
1027,145047,66752,400000
1283,716,0,400000
4,41835,41119,400000
260,93114,75078,400000
516,143050,69693,400000
772,149080,60724,400000
1028,716,0,400000
1284,716,0,400000
5,716,0,400000
261,25187,23398,400000
517,104661,90356,400000
773,14750,14034,400000
1029,716,0,400000
1285,716,0,400000
0,429095,78876,500000
256,86268,35210,500000
512,716,0,500000
768,716,0,500000
1024,716,0,500000
1280,716,0,500000
1,713,0,500000
257,180664,67793,500000
513,139203,84838,500000
769,210361,77839,500000
1025,128183,76861,500000
1281,48782,29949,500000
2,713,0,500000
258,136437,83305,500000
514,357602,77076,500000
770,386182,87793,500000
1026,64842,17172,500000
1282,13863,3170,500000
3,716,0,500000
259,214788,78090,500000
515,298710,76852,500000
771,281055,75861,500000
1027,211812,66765,500000
1283,716,0,500000
4,96969,55134,500000
260,170835,77721,500000
516,214359,71309,500000
772,197277,48197,500000
1028,716,0,500000
1284,716,0,500000
5,716,0,500000
261,81733,56546,500000
517,194577,89916,500000
773,27420,12670,500000
1029,716,0,500000
1285,716,0,500000
0,508074,78979,600000
256,122815,36547,600000
512,716,0,600000
768,716,0,600000
1024,716,0,600000
1280,716,0,600000
1,713,0,600000
257,248612,67948,600000
513,216838,77635,600000
769,288160,77799,600000
1025,204521,76338,600000
1281,120074,71292,600000
2,713,0,600000
258,214741,78304,600000
514,434143,76541,600000
770,476080,89898,600000
1026,74701,9859,600000
1282,16270,2407,600000
3,716,0,600000
259,292735,77947,600000
515,375495,76785,600000
771,356967,75912,600000
1027,279180,67368,600000
1283,716,0,600000
4,179559,82590,600000
260,248952,78117,600000
516,288597,74238,600000
772,240477,43200,600000
1028,716,0,600000
1284,716,0,600000
5,716,0,600000
261,163659,81926,600000
517,284249,89672,600000
773,40912,13492,600000
1029,716,0,600000
1285,716,0,600000
0,586959,78885,700000
256,158538,35723,700000
512,716,0,700000
768,716,0,700000
1024,716,0,700000
1280,716,0,700000
1,713,0,700000
257,316913,68301,700000
513,294820,77982,700000
769,365858,77698,700000
1025,281007,76486,700000
1281,185322,65248,700000
2,713,0,700000
258,293056,78315,700000
514,510652,76509,700000
770,565891,89811,700000
1026,87233,12532,700000
1282,17855,1585,700000
3,716,0,700000
259,370272,77537,700000
515,452478,76983,700000
771,433118,76151,700000
1027,345486,66306,700000
1283,716,0,700000
4,257579,78020,700000
260,326202,77250,700000
516,359795,71198,700000
772,294426,53949,700000
1028,716,0,700000
1284,716,0,700000
5,716,0,700000
261,242020,78361,700000
