p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
45	45.0739854	45.8920102	45.0661738	45	45.0990535	46.3650996	45.9568338	45.0826136	46.1172272	46.1718595	45.8948344	45.0990534	46.3478213	46.6067613	45.7618792	46.1104698	46.3531095	46.1796588	45.8948344	46.2898243	46.6141215	46.4110942	45.9499332	45.0435552	45.0838692	45.8619917	45.0661737	45.0826259	45.9112989	45.9277141	45.7035047	45	45.0838569	46.0736719	45.0669902	45	45.0826136	46.0983131	45.7039068	45.727744	46.150911	46.3761548	45.6987652	45.0826136	46.1258553	46.3769836	45.7372133	46.3741299	46.4024537	46.1743337	45.9022317	46.0760844	46.3769589	46.1813289	45.7289995	45.7513369	46.1540251	45.5253099	45.4743573	45.0661862	45.7207859	45.9412928	45.7192736
45	45.238302	46.6050625	45.2212593	45	45.2818882	46.8356121	46.5874341	45.2595864	46.8067731	46.9879515	46.6219711	45.2892853	46.7955312	47.3032319	46.6977915	46.7657674	47.043537	47.004853	46.6219712	46.8305059	47.1203594	47.0088602	46.7895365	45.1431259	45.2679596	46.5128856	45.2212592	45.2593132	46.6605684	46.919738	46.3304229	45	45.251793	46.451138	45.2246843	45	45.2595864	46.7541953	46.5447911	46.7856092	46.6992333	46.9110796	46.7090347	45.2595864	46.8280574	47.1386716	46.8689879	46.9008196	46.7675284	46.9717966	46.8637117	46.6779711	47.1363294	47.0335152	46.8424976	46.8854713	46.9174969	46.0569908	45.9072395	45.2296144	46.7999576	46.9980503	46.3971167
45	45.4557073	47.1925113	45.4275602	45	45.5144364	47.9403752	47.6159159	45.5016001	47.8374479	47.9727127	47.447421	45.5292876	47.8778468	48.6248697	47.534597	47.7388641	48.3236852	48.0003911	47.4474211	47.7037783	48.514939	48.2798648	47.5504668	45.284882	45.5170002	47.0299517	45.4275601	45.4834375	47.3011199	47.5500956	47.0953285	45	45.4873664	47.4060495	45.4332525	45	46.1161065	47.762215	47.2620935	46.5981737	47.8602947	48.3155203	47.1140779	45.8966147	47.914575	48.3172644	47.4173222	48.0310162	48.2652918	47.9266616	47.4405072	47.2197871	48.4937685	48.2719601	47.3695725	46.7434955	47.3577203	46.1344653	46.2782881	45.8565242	47.3018573	47.7037584	47.0127142
45	45.6672845	47.6939561	45.652996	45	45.7489856	48.1997842	48.2796636	45.7158993	47.6336437	48.8192027	47.9343521	45.76454	47.9069673	48.6833861	48.4764621	47.4196993	48.0901383	48.8636703	48.1312379	47.7616219	48.6140103	48.5138218	48.2358975	45.421086	45.7675316	47.4647075	45.6608076	45.7313551	48.2565166	48.3460431	47.738021	45	45.7401539	47.5015537	45.663197	45	47.411971	48.2332641	48.3041693	46.5509295	48.1451042	48.4274481	47.9142777	47.0398839	48.494668	48.9296786	48.3938723	48.2426953	48.6115515	48.5346638	48.1592249	47.7846892	49.0055032	48.9326098	48.3156395	46.6717854	47.296794	46.2709955	46.5873964	47.2362186	48.2709869	48.7846579	47.7993506
45	45.871469	48.1146827	45.8747899	45	45.9857663	49.0857146	47.9778782	45.9049469	48.422369	49.3309343	48.3639734	45.9981075	48.8746718	49.9160078	48.809948	48.0711837	48.874088	49.3781371	48.2881468	48.5303633	49.8786591	49.2759981	48.8179554	45.5458093	46.0056565	47.8263783	45.8840209	46.6060549	48.8223876	48.6093454	48.058618	45	45.9973694	48.2505338	45.8710738	45	47.5457403	48.6970755	48.2792437	46.5957859	49.0722833	49.4880359	47.5014699	47.2820273	49.0773311	49.7145409	48.7764668	49.0746417	49.8209228	49.5062757	47.7188264	48.3094924	49.7402952	49.3532102	48.6609307	46.6465196	47.5398571	47.0871766	47.0528311	47.4693738	49.0883607	48.8290961	48.0185846
45	46.0888503	48.4772935	46.0940409	45	46.1967606	48.9067491	47.7884374	46.1178649	49.0720725	50.0499953	48.9560188	46.2126101	48.8202279	50.0584671	49.5450176	48.3838627	49.5482325	50.0966799	48.9109287	48.5764052	50.0604372	49.7843816	49.7629382	45.6800714	46.264364	48.3410041	46.1055472	47.8902445	49.5829688	49.5458903	48.8033695	45	46.2200831	47.9943514	46.0196691	45	48.5408689	49.156019	49.1893271	46.6684577	48.983327	49.6448747	47.2712428	48.1551315	49.653514	50.4240698	49.8070499	48.8606662	49.9476383	49.4802781	47.5000404	49.0042809	50.2122367	50.4290035	49.6752163	46.6803212	48.6662594	48.4316253	48.0739466	48.5678459	49.5760196	49.6302159	49.1216733
45	46.2795243	48.5729852	46.2851858	45	46.3649554	49.2347681	48.0999187	46.3123614	49.1856333	50.2312313	49.0206077	46.3865296	49.2682541	50.4622194	49.683981	48.6446831	49.6935636	50.280327	48.9951224	48.8951419	50.6935443	50.4430938	49.4667473	45.8091001	46.4991787	48.3313678	46.304624	47.5695912	49.3770557	49.4562574	48.9514207	45	46.4030185	48.4841818	46.1312827	45	48.4698675	49.5673152	49.0500916	46.7447146	49.4223041	50.2045753	47.1475073	48.2047441	50.1710652	50.6426251	49.7602186	49.3795558	50.7516198	50.1837081	47.4021458	49.1607231	50.6635429	50.6512827	49.4213199	46.7414197	48.7012452	48.6359646	47.9983389	48.5484787	49.5886172	49.6394491	48.8984311
45	46.4609586	49.1197339	46.4742473	45	46.5293701	49.5533936	49.0441281	46.500329	49.7667048	51.1002641	49.7626248	46.5607699	49.6617435	51.0707138	50.5191603	49.0812781	50.3154346	51.13927	49.5530583	49.3591539	51.2463985	51.037494	50.4013874	45.9376548	46.7193049	48.796054	46.4896729	47.4260924	50.1375583	50.5180255	49.3322439	45	46.5824272	48.6484761	46.2337436	45	49.3326153	50.1645439	50.0758949	46.8484279	49.8036233	50.450093	47.0986507	48.9379184	50.8624344	51.3502071	50.6610467	49.5758951	51.0169408	50.5617332	47.3989631	49.7845404	51.3169183	51.3563363	50.3723244	46.83586	49.6623161	49.9455177	48.8485673	49.446415	50.5551252	50.7843982	49.6594049
45	46.6326617	49.1255916	46.639102	45	46.6692129	49.6117241	48.6766075	46.6815197	50.0387695	50.9579566	49.5019977	46.7024139	49.7804682	51.1380004	49.8822056	49.2310366	50.8245191	50.9992337	49.5734501	49.0872505	51.2660322	51.3015387	49.8142903	46.0609719	46.9349019	48.7405015	46.6543587	47.3442884	49.447089	49.8266154	48.770714	45	46.9509641	48.8241559	46.7473554	45	49.7842909	50.467467	49.3933595	47.3818472	50.1609079	50.891062	47.5307067	49.1019123	51.2721649	51.7726486	50.9561705	49.7744876	51.4968758	50.9151855	47.6610319	50.0903375	51.713233	51.7781323	50.7070387	47.1456193	49.3655763	49.8881825	48.6624887	49.3231346	51.1272807	50.8503531	49.4288889
45	46.8033273	49.815946	46.8018728	45	46.8252289	50.30011	48.3803199	46.8561696	50.5183257	52.008833	50.2278911	46.8520033	50.5513857	51.8645123	49.4030349	49.5929849	51.2667891	52.0605738	50.2743342	49.7603727	51.953195	52.083303	49.3636107	46.1796089	47.1487403	49.3747768	46.8227944	47.2729698	48.9767749	49.3397097	48.2969404	45	48.2746695	49.3156742	48.2003574	45	50.3881963	51.1417871	48.9625816	48.4391744	50.5870938	51.317263	48.7899088	49.9240725	52.1236188	52.6233303	51.4120635	50.0575107	51.9222148	51.3109854	48.9554449	50.772438	52.5439292	52.6116554	51.2031062	48.5120267	50.3391792	50.9755118	49.2637167	48.8734107	51.3666718	51.3650419	49.0628095
