p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
45	45.2538504	45.0678561	45.261662	45	45.0024864	45.0575703	45.2696604	45.0423737	46.1373345	46.3633953	46.3264085	45.0029009	45.1068651	46.3358778	46.3416399	45.0571683	46.5237209	46.1821207	46.1221379	45.0574962	46.4932783	46.5557594	45.3195727	45.0107126	45.2696648	45.2651561	45.2540415	45.0029009	45.0657964	45.2626943	45.0189263	45	45.2384305	45.0592156	45.2458277	45	45.0020721	45.0493442	45.253436	45.2468676	45.933466	46.1562362	46.0830795	45.0024865	45.0904253	46.1147406	46.1207062	45.0645532	46.524525	46.5491909	45.3037384	45.0492825	46.2799528	46.3346222	45.3031329	45.0029009	45.0657965	45.2703026	45.0189263	45.0024864	45.0575703	45.2620765	45.0185119
45	45.522336	45.2414592	45.5393786	45	45.2447824	45.641333	45.8020107	45.1607422	47.5081365	47.7637118	47.6121526	45.0186553	45.3729163	47.6474303	47.6592957	45.1904449	47.7359586	47.684409	47.4767981	45.1911469	47.6098089	47.8236998	45.7335458	45.0430953	45.5579446	45.5694067	45.5238591	45.0182408	45.2277424	45.7423239	45.0786157	45	45.6868128	45.2282472	45.4965523	45	45.2185553	45.1892739	45.5201445	45.5105049	47.3904432	47.610672	47.3442998	45.0164639	45.3337604	47.4549638	47.4752853	45.2129543	47.7326617	47.8083204	45.6903052	45.172054	47.4500085	47.6394593	45.6948043	45.0182409	45.2195287	45.5612187	45.0704019	45.0160493	45.2002944	45.5419845	45.0682105
45	46.0051917	45.4915695	45.8210331	45	45.2449982	45.9507335	46.0870816	45.322894	48.3954083	48.9620088	48.663136	45.0510833	45.7237543	48.7370928	48.7473559	45.3395984	48.1008419	48.1401686	48.3466044	45.3609513	48.4854595	48.8860741	46.1911604	45.0928385	45.8216235	45.8735974	45.796576	45.0488918	45.4358782	45.9489953	45.1647391	45	46.0765317	45.4815694	45.7544808	45	45.3993608	45.8122719	46.0250521	45.9988254	48.3859321	48.8602203	48.3307473	45.0471191	45.6786257	48.564595	48.5913842	45.4114484	48.7342138	48.8878846	46.1306429	45.3366936	48.3587421	48.7245843	46.1478089	45.0488919	45.4249991	46.0732512	45.3661654	45.044513	45.3920711	45.8362315	45.3615713
45	45.9427825	45.7605935	46.0934075	45	45.4884757	46.2564538	46.5953833	45.4464993	47.8507551	49.6932876	49.4737887	45.0964658	46.0791578	49.449181	49.6544604	45.4433883	47.5660397	47.9497811	47.7975321	45.5187011	48.5842542	49.7602918	46.6548168	45.1414996	45.7959104	45.8969279	45.7886345	45.0916726	45.6406665	46.3738733	45.2688783	45	46.1647818	45.7676175	46.0073162	45	45.5567975	45.9167391	46.2587091	46.3720169	48.0040491	49.8925827	49.1294963	45.0923682	46.0361945	49.2957474	49.5177749	45.6115419	48.9189845	49.8011769	46.5831666	45.4926453	48.4785582	49.6127525	46.6140408	45.0916727	45.627288	46.3060008	45.4095851	45.0853834	45.5812251	46.1249454	45.4021054
45	45.8809391	45.9744852	46.3393591	45	45.4702408	46.2797867	46.5778781	45.5040918	47.5023638	49.4130603	49.8338719	45.1466492	46.3418825	49.0282433	49.9383594	45.506515	47.5899485	47.8226702	47.4775424	45.6264447	48.3381195	49.9935321	47.0685378	45.1769431	45.7661715	45.8965303	45.7518984	45.1381685	45.7949918	46.3019207	45.3719938	45	46.0275913	46.0024332	46.4429334	45	45.4868445	46.2353744	46.4754667	46.6364164	48.0134603	49.4669548	49.5543397	45.1437426	46.3231991	49.3051416	49.8429424	45.7651452	48.701898	49.8838726	47.1965841	45.6087371	48.4510661	49.8884789	47.2402455	45.1381686	45.7819001	46.5147083	45.6931548	45.130883	45.7302945	46.1609193	45.4628527
45	45.8264598	46.1636066	46.5587892	45	45.6841798	46.5421173	46.8115608	45.5275826	47.3404139	50.301034	50.3364774	45.1954133	46.5904089	50.0878942	50.6316682	45.5929786	48.6121233	48.0238566	47.7189279	45.7296539	49.2736679	50.6587955	47.438722	45.204971	45.7859244	45.8988433	45.9226548	45.1829201	45.9411278	46.5080046	45.4656103	45	46.2091865	46.4110714	46.5906699	45	46.3214636	46.5290175	46.6438617	46.4655469	49.3033039	50.3761457	50.1641044	45.4340898	47.4540381	50.2534307	49.5418724	46.1153376	49.5531858	50.709126	48.5283682	45.7334878	49.3641607	50.6241214	47.9477364	45.4681176	47.429075	46.9854808	45.9753498	45.1765117	45.8812994	46.4479584	45.7683494
45	45.7866833	46.3608845	46.7637866	45	45.6583437	47.017165	47.0469722	45.5410255	47.3477053	50.9598213	50.7628014	45.246769	46.8923793	50.9370994	51.2393799	45.7117037	49.3018825	48.2954741	47.7266587	45.8594784	49.9835022	51.271675	47.8064498	45.2355697	45.8580053	45.9152503	45.8299028	45.2296884	46.1158313	46.7125843	45.7718088	45	46.4286102	46.7774448	46.7597548	45	47.6003706	46.86667	46.5556943	46.4293394	50.2924971	51.4133913	50.7457608	45.940625	49.0472308	51.0503919	49.4181181	46.2161839	50.5696851	51.5247245	49.7584905	45.9050629	50.1368733	51.2831751	48.0939997	45.6076746	48.698919	47.2876653	46.4853453	45.2250048	46.0517213	46.5176498	46.2460375
45	45.76347	46.5596873	47.1676749	45	45.6698164	47.2029122	47.2748658	45.5546962	47.4198189	51.469838	51.1305932	45.3013318	47.2060246	51.6363068	51.7756553	45.8122339	49.1731967	48.5604842	47.7818791	45.9983818	50.545156	51.8306464	48.1658607	45.2715566	45.9271761	45.9443601	45.9657555	45.2801907	46.2981629	46.918346	46.018506	45	46.8542969	47.125236	46.9369281	45	48.5754964	47.199215	46.4867414	46.4550241	50.8612454	52.2993573	51.2748861	46.4080797	50.3029517	50.9259358	48.929556	46.3192713	50.5891733	52.0672292	50.0893606	46.1091678	50.8161513	51.8269034	48.2408534	45.7666959	49.0213982	47.6231782	46.6926645	45.277296	46.2186947	46.6311837	46.3995437
45	45.7545496	46.7402778	47.287654	45	45.6972196	47.3708294	47.7036758	45.5666138	47.4667433	51.6616966	51.4320178	45.3562484	47.4578926	51.6041399	52.2330897	45.8469772	48.2880644	48.536943	47.6562247	46.1035111	50.1853938	52.2887064	48.4984485	45.307098	45.9414989	45.9749398	46.0433403	45.3321755	46.4540929	47.3139059	46.0184449	45	46.7506302	47.6435132	47.3266282	45	49.3428793	47.6755726	46.4280306	46.4573464	50.0507044	52.7554171	51.7008127	46.8584468	51.2344484	50.3683307	48.5577047	46.373181	49.9662379	51.2590181	49.5358894	46.7048314	50.6038229	52.2167755	48.5743207	45.8736738	48.3931972	47.6253742	46.615437	45.3464421	46.3467383	46.7586099	46.5356403
45	45.9817852	46.8677515	47.3942009	45	45.7209049	47.2682001	47.8087172	45.5872227	47.8716559	51.0245191	51.23099	45.4042359	47.5906957	51.0093984	51.9418812	45.8399842	48.13955	48.8913935	47.8120938	46.1505519	49.7838641	51.9717377	48.7452668	45.334695	45.9205676	46.0157359	46.2928092	45.378417	46.5496572	47.1828029	46.0381128	45	46.6659915	47.791368	47.4310327	45	49.9127276	48.0265646	46.3809554	46.4077057	49.4750793	52.023786	51.7861168	47.0205526	50.6462842	50.0221005	48.2433026	46.3885281	49.8716469	51.0966324	49.5698806	46.6826614	49.876351	51.4076682	48.3606478	45.9311665	48.3437406	47.5661936	46.5315563	45.411515	46.4044633	46.844685	46.6455448
45	47.4843236	47.2398345	47.2395336	45	45.9513453	47.432636	47.8938188	45.8696346	49.0685136	51.7247052	50.3022104	45.443517	47.7238347	51.8813745	52.4046738	45.877447	49.1772017	50.211206	47.9522938	46.1980678	50.567949	52.4291675	48.9417083	45.3563522	45.9482125	46.3138294	46.2697958	45.4165604	46.6381533	47.318517	46.0609305	45	46.7936798	47.9160515	47.5360994	45	49.0562543	47.8398691	46.5351374	46.3371838	49.1286017	52.8003126	52.1177367	46.914237	49.9820921	49.6894994	47.9682248	46.4392516	50.8624749	52.1100709	50.6746932	46.6233734	49.2948785	50.3794822	48.1244043	46.2338395	49.417787	47.816975	46.9341193	45.450659	46.4012618	46.8443967	46.49701
45	48.6661146	47.6306289	47.1128326	45	46.1226822	47.4051974	47.9865783	46.3745976	50.2914742	52.3395523	49.9383669	45.481988	47.9286418	52.5429035	52.810708	45.9887573	50.0390524	51.2332226	48.0919178	46.2774972	51.1425123	52.8596916	49.1538668	45.380514	46.0532785	46.7918036	46.0881258	45.4529125	46.7572312	47.4560136	46.3058125	45	46.6559842	47.8504084	47.6385925	45	48.24983	47.650812	46.3996198	46.2693152	48.9937459	53.3903536	52.4731673	46.8154131	49.4194863	49.3418577	47.7183372	46.5444917	51.6264318	52.9929672	51.5252348	46.5345187	48.7982547	49.6075801	47.8664502	46.5389358	50.2813152	48.1519912	47.295615	45.4685798	46.3608075	46.7771844	46.3655658
