p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
0	0	0.4112983636	0	0	0	0.5632347879	0.381352	0	0.4669941212	0.4914279394	0.4067638182	0	0.5765371515	0.6506004848	0.349262	0.4672950909	0.5554637576	0.4664147879	0.3857470909	0.5821372121	0.6758421818	0.5552058182	0.3515277576	0	0	0.393571697	0	0	0.3539042424	0.4176144848	0.3296819394	0	0	0.5383892121	0	0	0	0.4683700606	0.3214198788	0.2542318182	0.5461204848	0.6347887273	0.3325958788	0	0.4812282424	0.5511101212	0.291618303	0.5638265455	0.6495279394	0.4712786061	0.380527697	0.4883131515	0.5801981212	0.4616685455	0.2973295758	0.3068669091	0.4532021212	0.1681249697	0.2057334545	0	0.2976255152	0.3582715152	0.2881698182
0	0	0.3717611515	0	0	0	0.3244009091	0.2835561212	0	0.3974619394	0.4015952121	0.3716951515	0	0.295014	0.3544052727	0.3659010303	0.4134515152	0.4368504848	0.4084598182	0.3746169697	0.3652758182	0.2873993333	0.3251735152	0.3717636364	0	0	0.3812565455	0	0	0.3652886061	0.4559884242	0.3084107879	0	0	0.2864793939	0	0	0	0.3670004848	0.4039057576	0.4941610909	0.2893612121	0.3266512121	0.4808323636	0	0.358096303	0.3821647879	0.4939889091	0.2806073939	0.208761697	0.399631697	0.4539622424	0.400788303	0.3911495758	0.3618105455	0.4909912121	0.4501575758	0.3732783636	0.1919959394	0.2249139394	0	0.5041670303	0.5001827879	0.304488
0	0	0.4100970909	0	0	0	0.6165732727	0.4534747879	0	0.6214678788	0.4864340606	0.4594027879	0	0.6320708485	0.6944826667	0.3872472121	0.6132318788	0.6973318182	0.4586648485	0.4615384242	0.6222449091	0.6963350909	0.6105726667	0.4072033333	0	0	0.4300813333	0	0	0.431911697	0.3898648485	0.355006303	0	0	0.5821518182	0	0	0.2533677576	0.572512	0.3946623636	0	0.5950682424	0.6654915758	0.3477318788	0.2437986667	0.5891469697	0.6341174545	0.3229070909	0.6090485455	0.6791987273	0.4872037576	0.3863028485	0.4437963636	0.6542269697	0.5811486061	0.3042643636	0	0.3163138788	0	0.2458372121	0.2418663636	0.3289950909	0.3521755758	0.2856344848
0	0	0.3609996364	0	0	0	0.2570575758	0.4017867879	0	0.1126906667	0.4561312727	0.3767445455	0	0.2444443636	0.1551183636	0.4953518182	0.1152536364	0.113061697	0.4589681212	0.4940270303	0.2605199394	0.2483698182	0.2170320606	0.4174143636	0	0	0.3624836364	0	0	0.5626552121	0.4976989697	0.3784378788	0	0	0.2559247273	0	0	0.6214604242	0.3852010303	0.5650538788	0	0.2909329697	0.236236303	0.516113697	0.4598029697	0.3724877576	0.3628791515	0.4965044848	0.3314818788	0.3365581818	0.3702009091	0.4866193939	0.373292	0.3710947879	0.3623520606	0.5001500606	0	0.0771206061	0	0.2117255152	0.6233930303	0.4815315152	0.5795505455	0.3932866667
0	0	0.3717183636	0	0	0	0.6138421212	0	0	0.4881590303	0.3801204242	0.4247145455	0	0.6097279394	0.6809536364	0.2784164242	0.4865629091	0.4513626061	0.3597000606	0.2927430909	0.6311020606	0.688038	0.3763566061	0.3551475152	0	0	0.3925973333	0	0.2902853333	0.4786867879	0.2836551515	0.2844441212	0	0	0.5792593939	0	0	0.1961726667	0.4222638182	0.2021625455	0	0.5933412121	0.6470313333	0	0.2298035758	0.410772303	0.503326303	0.2837474545	0.6034838182	0.6585811515	0.5867556364	0	0.4482393333	0.4924878788	0.2661664242	0.3294951515	0	0.2409913333	0.3225795152	0.2747024848	0.1829854545	0.4778020606	0.2096594545	0.1956781212
0	0	0.4243494545	0	0	0	0.1893901818	0	0	0.4803344242	0.5038353333	0.49645	0	0.2466562424	0.2639241818	0.4923735152	0.3757114545	0.4541084242	0.5292406667	0.5017097576	0.2563187879	0.2545955152	0.322447697	0.6002038788	0	0	0.4911121818	0	0.5770275758	0.5500593939	0.6198778788	0.4875107273	0	0	0.2478915152	0	0	0.6152824848	0.3813709091	0.635886303	0	0.2372510303	0.2753351515	0	0.5340063636	0.3586710909	0.458949697	0.6202851515	0.2338704242	0.3042106667	0.2359829091	0	0.4899410303	0.4439018182	0.6224704242	0.6293687273	0	0.610576	0.6167530909	0.6199670909	0.6373412121	0.3809612121	0.4836375152	0.6035061818
0	0	0.2760212121	0	0	0	0.3935471515	0.2371424848	0	0.2955912727	0.316996	0.2712055152	0	0.4087747879	0.4325284848	0.2557081818	0.3702706061	0.3496564242	0.2915602424	0.2721369697	0.4296467879	0.4720661818	0.3686049091	0.144561697	0	0	0.2942544848	0	0	0.2243449091	0.2200624848	0.2728493333	0	0	0.4687250909	0	0	0.1652107273	0.3913310303	0.196695697	0	0.4253069697	0.5142387273	0	0.2102767879	0.3667898182	0.3393964242	0.1541799394	0.4674088485	0.6296940606	0.4981022424	0	0.2966183636	0.3935704848	0.2985724848	0.1135545455	0	0.1607952727	0.1997127273	0.158659697	0.1501788485	0.2039503636	0.164592	0.1339753939
0	0	0.4900973939	0	0	0	0.3651209697	0.5240665455	0	0.4843163636	0.6288969697	0.6154793939	0	0.3693769091	0.4742076364	0.6163029091	0.4953734545	0.5049350909	0.6143835152	0.4844546667	0.488897697	0.4558325455	0.3834269697	0.6288653333	0	0	0.4889329091	0	0	0.6262524242	0.6926228485	0.4303306667	0	0	0.3588374545	0	0	0.6200206667	0.4960059394	0.7099199394	0	0.3792181212	0.4077469091	0	0.5117795758	0.4954184242	0.5419332727	0.6143782424	0.384648303	0.4049447273	0.3734089091	0	0.4985749091	0.5387087273	0.4882432121	0.6045684848	0	0.6158321212	0.6894486061	0.6178720606	0.6226486061	0.6155694545	0.6966902424	0.5244707273
0	0	0.2560367879	0	0	0	0.3171032121	0	0	0.3984560606	0.2094772121	0.1772290303	0	0.313027697	0.2634067273	0	0.4075890909	0.4595935152	0.1873829091	0.2529887879	0.2376898182	0.3007072121	0.2917791515	0	0	0	0.2581358182	0	0	0	0	0	0	0.1252529091	0.429172	0.1693069091	0	0.4858278182	0.3530341818	0	0.1944910909	0.4231739394	0.4533093333	0.1966183636	0.3370432121	0.3670276364	0.3790163636	0.4380049697	0.4274241212	0.4861590303	0.3871701818	0.1297920606	0.3592410303	0.3922900606	0.3768321212	0.3660238182	0.1447250303	0.1305396364	0.1603126667	0.2270138788	0.2416553939	0.4740197576	0.2981545455	0.0558207879
0	0	0.5589935152	0	0	0	0.5922575758	0	0	0.4927082424	0.678622303	0.626052303	0	0.6124425455	0.6147291515	0	0.4892389091	0.501110303	0.6794198788	0.5995019394	0.6200830303	0.6219334545	0.6078113939	0	0	0	0.6047869697	0	0	0	0	0	0	0.6278352727	0.4896715758	0.6642545455	0	0.6164593939	0.6172947273	0	0.503056303	0.3543113333	0.495639697	0.5932891515	0.6335849091	0.637496	0.5923486061	0.4937341212	0.3615471515	0.4663684242	0.3878755152	0.6132132121	0.6134579394	0.6137004848	0.6151481212	0.4915489091	0.5866715758	0.6267422424	0.6949687879	0.4981268485	0	0.4369285455	0.4990252121	0
0	0	0.3330816364	0.1293087273	0	0	0.2569638182	0	0.1563276364	0.3569544242	0.3597208485	0.1492307273	0	0.2729929697	0.3261105455	0	0.3507720606	0.427479697	0.2724331515	0.1494865455	0.3120389697	0.3572107879	0.2720216364	0	0	0.120046303	0.1576574545	0.1167555152	0	0	0	0	0	0.5066142424	0.2033544242	0.4488522424	0	0	0.3351069091	0	0.275700303	0.3159532727	0.2500494545	0.3584370303	0	0.3684614545	0.4230781212	0	0.2714822424	0.2265998182	0.3394230303	0.3287026667	0.3712641818	0.4530178182	0.3295606061	0	0.3388612121	0.3242406667	0.2457342424	0.2789737576	0	0.2387857576	0.2732194545	0.1491163636
0	0	0.4984941818	0.632867697	0	0	0.4884924848	0	0.6404086061	0.4885068485	0.6143094545	0.6128329697	0	0.486607697	0.5239356364	0	0.4975692121	0.4940467879	0.501007697	0.5070026061	0.4889493333	0.5984753939	0.4822444848	0	0	0.6327000606	0.6932197576	0.5735611515	0	0	0	0	0	0.6222671515	0.6285027879	0.5204028485	0	0	0.3631574545	0	0.3306144848	0.6287941212	0.69183	0.6232193333	0	0.3749163636	0.4624469697	0	0.6122344848	0.6919359394	0.6710356364	0.6256563636	0.4950139394	0.4942315758	0.374476303	0	0.3076565455	0.5128907273	0.578905697	0.4868957576	0	0.6145230909	0.6839017576	0.6149363636
