p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
0	0.5612838182	0.5503485455	0	0	0.5064563636	0.3915129697	0	0.6677984848	0.6271033333	0.0999825455	0	0.6981258788	0.4826114545	0.2507310303	0	0.5661233939	0.4042627273	0.0236240606	0	0.4442628485	0.4809698182	0.2193121818	0	0	0	0	0	0.5780593333	0.466426303	0	0	0	0.6585278182	0.63339	0.5382992727	0	0.6289313939	0.3277308485	0	0.5586915758	0.5616491515	0.4337904848	0	0.7118930909	0.6163086061	0.0827738182	0	0.1646592121	0.3922332727	0.0728241818	0	0.4058296364	0.1967679394	0	0	0	0.0266894545	0	0	0.4505620606	0.4789595758	0	0
0	0.2436751515	0.7099805455	0	0	0.6445615758	0.692042	0	0.2520748485	0.7181532121	0.1303212727	0	0.7116667879	0.7210561818	0.7130533333	0	0.2447190909	0.3664273333	0.0260668485	0	0.5901643636	0.6933564242	0.7080914545	0	0	0	0	0	0.6573354545	0.7101111515	0	0	0	0.6743195758	0.7115197576	0.7104703636	0	0.7123098788	0.1190429697	0	0.7067042424	0.7160810909	0.4932429697	0	0.7067039394	0.6355276364	0.0720516364	0	0.1927762424	0.4676910909	0.0720516364	0	0.582258	0.1460008485	0	0	0	0.0228706667	0	0	0.348005697	0.2510806667	0	0
0	0	0.4256055152	0	0	0.6705258182	0.7032506667	0	0	0.5388692121	0.1200611515	0	0.6004766667	0.695118	0.7046900606	0	0	0.4279522424	0.0202235152	0	0.4701154545	0.7105794545	0.707449697	0	0	0	0	0	0.6550281212	0.7092381818	0	0	0	0.655213697	0.5780119394	0.569363697	0	0.5690041212	0.0164684242	0	0.7075114545	0.6959729091	0.3845557576	0	0.4304908485	0.526275697	0.0511321212	0	0.1481826667	0.3576495152	0.0615918788	0	0.6306771515	0.0398526667	0	0	0	0.0199638788	0	0	0.3098558788	0	0	0
0	0	0	0	0	0.6791247273	0.7082452121	0	0.0582604242	0.6060595758	0	0	0.6048484242	0.7069067273	0.710060303	0	0.2071161818	0	0	0	0.3481515758	0.7108035152	0.7102795152	0	0	0	0	0	0.6520733939	0.7079444242	0	0	0	0.6421058788	0	0	0	0	0	0	0.7111223636	0.7072269091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.6300850909	0.7061818788	0	0.1433595758	0.2040278182	0	0	0.6005878788	0.7105440606	0.7109369697	0	0.2859635152	0	0	0	0.0680861818	0.7108603636	0.7070420606	0	0	0	0	0	0.6747497576	0.7209573333	0	0	0	0.6557886667	0	0	0	0	0	0	0.7068975152	0.7100493939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.5615282424	0.7054114545	0	0	0	0	0	0	0.7074729697	0.7079595758	0	0	0	0	0	0	0.4230352727	0.7101227273	0	0	0	0	0	0.6392175152	0.5508395758	0	0	0	0.6491887273	0	0	0	0	0	0	0.4221718788	0.4237780606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.3740510303	0.324218303	0.0895672727	0	0.6325428485	0.5689486061	0	0.3635286667	0.1726575758	0.1565625455	0.2475904242	0.0925188485	0.1132318788	0.1422770909	0	0.3986706667	0.3272574545	0.2610007879	0.2504813939	0	0	0.2882332121	0	0.1848434545	0.1091690909	0.2855398788	0.0266877576	0.1254486061	0	0	0	0	0	0	0	0	0.5931188485	0.4333492727	0.1205785455	0	0	0	0	0.5079472727	0.4424753333	0.4320466667	0.2661319394	0	0	0	0	0.4136744242	0.4072753939	0.4122791515	0.2748105455	0	0	0	0	0.3904065455	0.4951107273	0.3369966061	0.2918853939
0	0.6942087273	0.6011204242	0.1078469091	0	0.4081864848	0	0	0.6645440606	0.704835697	0.7135972121	0.5843529091	0.0976259394	0.086498303	0	0	0.7183129697	0.6910309697	0.6405205455	0.2805982424	0.4694031515	0	0	0	0.705052	0.6880349697	0.4521146667	0.0292688485	0	0	0	0	0	0	0	0	0	0.7093995152	0.6889586061	0.6796171515	0	0	0	0	0.4729252121	0.7023872121	0.703183697	0.719634303	0	0	0	0	0.4886266667	0.4938625455	0.5632663636	0.6476824848	0	0	0	0	0.6936934545	0.7108363636	0.4933732727	0.6137488485
0	0.7351581818	0.2373140606	0.1809874545	0	0.2067546061	0	0	0.6465319394	0.6993640606	0.6942609697	0	0.0325222424	0	0	0	0.6132690303	0.7084475152	0.2141496364	0.0740872727	0	0	0	0	0.7136298182	0.7038447273	0.0412013939	0.1910023636	0	0	0	0	0	0	0	0	0	0.7098892727	0.6770336364	0.7067715758	0	0	0	0	0	0.700806	0.7360757576	0.6928941818	0	0	0	0	0	0.3265672121	0	0.7097640606	0	0	0	0	0.7111451515	0.7084549697	0	0.5989948485
0	0.5139068485	0.1419798182	0.1543528485	0	0	0	0	0.6223544848	0.7085667879	0.7049687879	0	0.1313057576	0	0	0	0.4003222424	0.710657697	0.213698	0.0105599394	0	0	0	0	0.6980615758	0.7025555758	0	0.0147109091	0	0	0	0	0	0	0	0	0	0.7093689091	0.6884468485	0.7067762424	0	0	0	0	0.0420014545	0.6978634545	0.4424974545	0.710242303	0	0	0	0	0	0.6250573939	0	0.7105372727	0	0	0	0	0.4259037576	0.5780460606	0	0.3588203636
