p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
0	0.0832868485	0.0347675152	0.0514580606	0	0.0384367273	0.040022303	0.0670770303	0	0.491587697	0.5989861212	0.6076746667	0	0	0.5629874545	0.5773860606	0	0.6517860606	0.4980982424	0.5057119394	0	0.6814147273	0.7000526061	0.0832550909	0.0258548485	0.0766879394	0.085883697	0.0980881818	0	0	0.0771869091	0.0349276364	0	0.0810111515	0.04901	0.068669697	0	0.0396860606	0.0415876364	0.0679775758	0.0660962424	0.4429823636	0.5431043636	0.5495232727	0	0	0.5276755152	0.5432862424	0.0202550909	0.6566633939	0.6715958788	0.0841250303	0	0.6396382424	0.6480114545	0.0673000606	0	0	0.067786303	0.0348354545	0	0	0.0674195758	0.0345304848
0	0.1302572727	0.0365786667	0.0836762424	0	0.0590858788	0.1553154545	0.1797131515	0	0.7118975758	0.6953735152	0.7318439394	0	0	0.6954468485	0.7302764848	0	0.7162729697	0.6922173939	0.6952476364	0	0.6894461818	0.7068666667	0.0813821212	0.0260885455	0.0960427273	0.0924400606	0.1061029697	0	0	0.1582058788	0.0286102424	0	0.1889763636	0.0452457576	0.0679247879	0	0.0565112727	0.0445638788	0.0663956364	0.0936743636	0.7108445455	0.6948563636	0.7124512727	0	0	0.6940834545	0.7110771515	0.0255998182	0.6943530303	0.7170360606	0.0663956364	0	0.6955792727	0.7189833333	0.0978830303	0	0	0.0670815152	0.0309615152	0	0	0.0660043636	0.0283441818
0	0.1773131515	0.0396482424	0.0820247273	0	0.0471529697	0.0544987879	0.0660043636	0	0.5626372121	0.6956724848	0.7127602424	0	0	0.6931390303	0.7046992121	0	0.4235653333	0.2696136364	0.5696754545	0	0.692193697	0.7133033939	0.0677115758	0.0202642424	0.0870149091	0.1238598182	0.0998764242	0	0	0.0663956364	0.0316126667	0	0.1660473939	0.0455969091	0.0827181212	0	0.0512950909	0.1513400606	0.1723830303	0.1505191515	0.5882707273	0.6934123636	0.7222721818	0	0	0.6942661818	0.7302755758	0.0198729697	0.6929420606	0.7302755758	0.0836762424	0	0.6910513939	0.7302761212	0.0678654545	0	0	0.1671281212	0.1168201818	0	0	0.08359	0.1099114545
0	0	0.0138286667	0.1289881818	0	0.0595249091	0.1439106061	0.1692866061	0	0	0.552802303	0.6999178182	0	0	0.5555659394	0.7302764848	0	0	0	0.027373697	0	0.4163316364	0.7161513333	0.0660043636	0	0.0151244848	0	0.0437255152	0	0	0.1708992727	0.0300050303	0	0.0717293333	0.048558303	0.1433432727	0	0.0568627879	0.0449153939	0.0663956364	0.1678287879	0	0.6941681818	0.710734303	0	0	0.5535732727	0.7032596364	0	0.4152775152	0.7031104848	0.0663956364	0	0.4157092121	0.7013201212	0.0669276364	0	0	0.0670815152	0.0317789091	0	0	0.0660043636	0.0312818788
0	0	0.0187323636	0.0773248485	0	0.0353647273	0.0351640606	0.0330021818	0	0	0.195862303	0.6407279394	0	0	0.1196933939	0.4883681818	0	0.2204656364	0.0329978182	0.0376309091	0	0.1796913939	0.5068149697	0.0872476364	0	0.0159389091	0	0.0451153939	0	0	0.0331978182	0.0261615152	0	0.0410988485	0.0418418182	0.2028793333	0	0.0274118182	0.1337132727	0.1492318788	0.1732853333	0.1189057576	0.1406939394	0.6474214545	0	0	0.2599397576	0.5244804242	0	0.2208260606	0.4487977576	0.1524638788	0	0.2568558788	0.4884327273	0.1508394545	0	0.0308631515	0.1329344848	0.1043931515	0	0	0.0402211515	0.007655697
0	0	0.0210746061	0.0977521818	0	0.0540666667	0.1115251515	0.1111622424	0	0	0.6789064242	0.7042175758	0	0	0.6536115152	0.7266222424	0	0.673507697	0.1179789697	0.2253455758	0	0.6961429697	0.6996464242	0.0687716364	0	0	0	0.0663958788	0	0	0.1149481818	0.0362366667	0	0.113924	0.097608	0.0815609091	0	0.449270303	0.0760440606	0.0677057576	0.0456433333	0.6618935152	0.6245729697	0.6904764242	0.0546874545	0.4329329697	0.7116305455	0.2482729091	0.0541590303	0.6250104242	0.7050564848	0.552766303	0.0161173333	0.6960684242	0.7074306667	0.2654872727	0.0680321212	0.6584735152	0.1500942424	0.1456445455	0	0	0.0734146061	0.1232561818
0	0	0.0117573333	0.1347381212	0	0.0319283636	0.173962303	0.1488303636	0	0	0.6948597576	0.7097521818	0	0	0.6884786667	0.7066001212	0	0.7030846667	0.0978387879	0.137497697	0	0.6891756364	0.724848	0.0813821212	0	0	0	0.0492964242	0	0	0.0768389091	0.1034381212	0	0.130746	0.0826726061	0.0658630303	0	0.7169572727	0.0818712121	0.0359975758	0.0378341212	0.7190389091	0.694456	0.7038221212	0.1868298182	0.6915906667	0.7141738788	0.1929191515	0.0341213939	0.6904219394	0.7075077576	0.7283181212	0.0173682424	0.6873608485	0.7066001212	0.0654995758	0.0442101818	0.7088235152	0.1360056364	0.1508434545	0	0	0.0301841818	0.1687489091
0	0	0.0146112121	0.1835841212	0	0.0290227273	0.0998258182	0.0627134545	0	0	0.6933750909	0.7189524848	0	0	0.6935788485	0.7212418788	0	0.425234303	0.0978387879	0.0507352121	0	0.6920052727	0.7130054545	0.0677115758	0	0	0	0.0599058788	0	0	0.0663956364	0.1112327273	0	0.1906644848	0.0908544848	0.079359697	0	0.7117958788	0.1353347273	0.0315512121	0.0370064848	0.5501681212	0.6966350909	0.7265153333	0.2230098788	0.6929886667	0.2713081818	0.0489193939	0.0376629091	0.2747669697	0.5744471515	0.4058119394	0.0173682424	0.6942416364	0.7248469697	0.0627134545	0.0278641212	0.4148208485	0.1093987273	0.1233562424	0	0	0.0288740606	0.0998261818
0	0	0.0181176364	0.0836762424	0	0.0290318788	0.0822024242	0.1770818788	0	0	0.5556209697	0.7324622424	0	0	0.4167255152	0.7302761212	0	0	0	0.0338584848	0	0.2757411515	0.7170458788	0.0660043636	0	0	0	0.1247790303	0	0	0.1632569697	0.0300120606	0	0	0.1740778182	0.1566081212	0	0.7171773333	0.1886281818	0.0153324242	0.0175247273	0	0.5500598182	0.7078224242	0.2247009091	0.6920846061	0	0	0.0175247273	0	0	0	0.1801102424	0.2756070303	0.7131566061	0.1555086061	0	0	0	0	0	0	0.0295229697	0.0631338182
0	0.100562303	0.0105203636	0.0769919394	0	0.0148826061	0.0429909091	0.1040854545	0	0.1984900606	0.199816	0.4731591515	0	0	0.1030153939	0.3550689091	0	0.2076956364	0.1943237576	0.0519389091	0	0.2080863636	0.4214079394	0.1380066667	0	0	0	0.1735263636	0	0	0.0489876364	0.0222143636	0	0	0.0864180606	0.0759430909	0	0.7134235758	0.2250839394	0.0153327879	0.0105274545	0	0.1480764848	0.6289406667	0.0670775152	0.1425407273	0	0	0.0154895152	0.1715847879	0.1561413939	0.215093697	0.0173682424	0	0.1527986061	0.0315762424	0	0.1927957576	0.0333109091	0	0	0	0.0173284848	0.0666960606
