p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
0	0.1439271515	0.0627270303	0.3766833333	0	0.7178902424	0.0406204242	0	0.1838722424	0.0952415152	0.0952443636	0.7096739394	0.6905492121	0.2031775152	0.0451081818	0	0.2765117576	0.1404139394	0.1140694545	0.1436766667	0.7177389091	0.1312146667	0.1146518182	0	0.7097293333	0.3717501212	0.0710878182	0.0479236364	0.0953078182	0.1482078788	0	0	0	0.0778433333	0	0	0	0.6899973333	0.6973704848	0.6814915758	0.0862739394	0.0184612121	0.0148342424	0	0.6947974545	0.7202498182	0.7225882424	0.6442487273	0.1523435758	0	0.0119368485	0	0.7095273939	0.6944295758	0.6902318788	0.1155796364	0.0603066061	0	0	0	0.7195179394	0.7076881818	0.7013050303	0.1460672121
0	0.1246916364	0.0626864242	0.015857697	0	0.7109708485	0.0313566667	0	0.1113250909	0.0861741212	0.2267644242	0.2844172727	0.4136548485	0.2165193939	0.0250732121	0	0.0638388485	0.1151766667	0.1029149091	0.1110049091	0.7038026667	0.0936792121	0.0211898788	0	0	0.1439194545	0.0635729091	0.0368519394	0.0755218788	0.0469917576	0	0	0	0.0635729091	0	0	0	0.5534735152	0.7281376364	0.71338	0.0972720606	0.0148338788	0.0127137576	0	0.6946206061	0.6988350303	0.6960310909	0.7047020606	0.0561807273	0	0.0077138788	0	0.7167878788	0.6927597576	0.6901589697	0.2431635758	0.0238476364	0	0	0	0.7163068485	0.7105875758	0.7074793333	0.0715378788
0	0.0565370303	0.0645947879	0.0173764242	0	0	0	0	0.0678530303	0.0676727273	0.0261947273	0	0	0	0	0	0.071372	0.1516205455	0.0758965455	0.1638818788	0	0	0	0	0	0.0189833333	0.065604303	0.0325803636	0	0	0	0	0	0.0685872727	0	0	0	0	0.6831580606	0.7194885455	0.0433789697	0.0171594545	0	0	0.6943090909	0.1549474545	0.6963633939	0.2959843636	0.0435489091	0	0	0	0.7199113333	0.6937050909	0	0.0415750303	0.0181176364	0	0	0	0.7209348485	0.2755930909	0.2606884242	0.0892766061
0	0	0.0435318788	0.0157681818	0	0	0	0	0.1291907879	0.1211197576	0	0	0	0	0	0	0	0.0528687273	0.032785697	0.0415941818	0	0	0	0	0	0.0153233333	0.0334541212	0.0129940606	0	0	0	0	0	0.0334541212	0	0	0	0	0.2777260606	0.7096118182	0.0181298182	0.0119249697	0	0	0.2779246667	0	0.2798970909	0	0.1224932121	0	0	0	0.7097829091	0.2777798788	0	0	0.0168806667	0	0	0	0.7120412121	0	0.0333788485	0.0715382424
0	0.097146	0.0796212727	0.0431353333	0	0.4297888485	0.389739697	0.4059591515	0.0904063636	0.0749902424	0.081480303	0.1803721212	0.4883709697	0.4208364848	0.3902800606	0.3896743636	0.1718202424	0.0959835152	0.1888926667	0.0914010303	0.5004712727	0.4408164848	0.3937424242	0.4009779394	0.1856630909	0.0647592727	0.0643166061	0.1553312727	0.4487259394	0.3736944848	0.4351709697	0.1024350303	0	0.444804303	0.2901015152	0.0780177576	0	0	0	0.1528960606	0.3028135758	0.3070773333	0.0507889091	0.1433046667	0.1179821818	0	0	0	0.0585224848	0.0581890909	0.0668408485	0.0543199394	0.1527421818	0	0	0	0.0693568485	0.0359109091	0.0480789091	0	0.2859715152	0	0.0081989697	0.0177304242
0	0.1389841818	0.0926570303	0.0535603636	0	0.7102675758	0.7091027273	0.6726983636	0.1038558182	0.0738178182	0.0662024848	0.0888768485	0.6918066667	0.7025333333	0.7037864848	0.6804489697	0.1155156364	0.1247799394	0.1167489091	0.0930622424	0.7079955152	0.6927166667	0.6991727879	0.6712941818	0.2102886667	0.0937455152	0.0437370303	0.0564988485	0.6975772727	0.6905762424	0.6527203636	0.2608436364	0	0.6948008485	0.6928105455	0.2047369697	0	0	0	0	0.7184142424	0.7087464242	0.1948209091	0.2049205455	0.0269176364	0	0	0	0.1646848485	0.0621021818	0.0854361818	0.0697093939	0	0	0	0	0.0821012121	0.0447098182	0.0603109697	0	0	0	0	0
0	0.1408683636	0.0991338788	0.153390303	0	0.7054385455	0.6980347273	0.7073054545	0.1094128485	0.0843570909	0.0873138788	0.1204513939	0.5539705455	0.706044	0.7205390303	0.7045858788	0.1253450909	0.1327198182	0.1357487879	0.1126777576	0.7014789091	0.719650303	0.7219937576	0.7062725455	0.1613743636	0.0960352727	0.0327677576	0.160031697	0.7118709697	0.5528503636	0.7155026667	0.1187369697	0	0.694074303	0.6935891515	0.1617115152	0	0	0	0	0.6118871515	0.6118899394	0.0729159394	0.1447857576	0.0294644848	0	0	0	0.1607259394	0.0592552727	0.0727577576	0.1443971515	0	0	0	0	0.081656	0.1201209091	0.1470973333	0	0	0	0	0
0	0.1362273333	0.1171772121	0.1251460606	0	0.1549155758	0.1546355152	0.6949306061	0.0294898182	0.1179938182	0.0187261212	0.1453870303	0	0.1548037576	0.683516	0.7302759394	0.1406688485	0.0479153333	0.1312370909	0.0693881818	0.180483697	0.1308179394	0.6805435152	0.706561697	0.0342479394	0.0223853939	0.0189050909	0.1352692727	0.180096303	0	0.6878155758	0.1163549697	0	0.694084	0.6942011515	0.1646750909	0	0	0	0	0.6118875152	0.611890303	0.1249427879	0.1447429697	0.1168455758	0	0	0	0.1635798788	0.0557898788	0.1676484848	0.1502979394	0	0	0	0	0.0822550909	0.0282006061	0.1445737576	0	0	0	0	0
0	0	0	0.0325709091	0	0	0	0.2791928485	0	0	0	0.0486593333	0	0	0.1394267273	0.7008792121	0	0	0	0.0420552121	0	0	0.1394467273	0.734864	0	0	0	0.0338642424	0	0	0.1398914545	0	0	0.2814018182	0.4175170303	0.0487459394	0	0	0	0	0.7307826061	0.7302761212	0.0528687273	0.0557423636	0.0300227879	0	0	0	0.179188303	0.063921697	0.0902682424	0.1419789091	0	0	0	0	0.0822045455	0.0155021212	0.0451078182	0	0	0	0	0
0	0.0740032121	0.0904881212	0.1555111515	0	0.148781697	0.1145378182	0	0.4697949091	0.0719019394	0.0625234545	0.0389415758	0.1162174545	0.1287890303	0.1435973939	0.1350295152	0.3232386061	0.1535142424	0.0621918182	0.1648783636	0.0899143636	0.1405862424	0.1340623636	0.1246368485	0.1951001818	0.1625935758	0.1688981212	0.0691426061	0.076171697	0.1646586667	0	0	0	0.4492484848	0.428158	0.4728782424	0	0.0801398182	0	0	0.6751810303	0.6930705455	0.4136530909	0.3988173333	0.3574184242	0.1016687273	0	0	0.4238294545	0.3789953333	0.4159585455	0.3466886061	0.4128616364	0.1350315152	0	0	0.4238926667	0.3280417576	0.3413941818	0.3673248485	0.0860790909	0	0	0
0	0.0805510909	0.1604009091	0.0754841818	0	0.0831747879	0.0263268485	0	0.712508303	0.112273697	0.0513424848	0.2253232121	0.0807281818	0.1992102424	0.0644140606	0	0.6967872121	0.0864135152	0.0431035152	0.1056378182	0.0857562424	0.064928	0.0300053939	0	0.1186631515	0.0640087879	0.11829	0.1194786667	0.0380772121	0.1882676364	0	0	0	0.6949866061	0.6887067879	0.6908358182	0	0.0536169697	0	0	0.7082260606	0.7252412727	0.7185102424	0.6916163636	0.6951822424	0.0361809091	0	0	0.7222287879	0.6845130303	0.7242885455	0.6898312727	0.6710819394	0.0127365455	0	0	0.7042389091	0.7214368485	0.719487697	0.6896701818	0.0556921212	0	0	0
0	0.0913701818	0.238482	0.1497878182	0	0.0817271515	0.0269478182	0	0.5856841212	0.1834303636	0.0494779394	0.0636183636	0.1700816364	0.0580707879	0.0545366667	0	0.6934527879	0.0884377576	0.0485841818	0.0951250303	0.0978327273	0.0636553939	0.0273652727	0	0.116845697	0.1470596364	0.1173309697	0.103564303	0.1374642424	0.0647895758	0	0	0	0.6918927879	0.691448	0.6940213939	0	0.0536169697	0	0	0.7117594545	0.7165945455	0.7201291515	0.6909373939	0.6936813333	0.0351212121	0	0	0.691604	0.6888822424	0.7289690303	0.6917585455	0.7186207879	0.1696508485	0	0	0.7089404848	0.6953209091	0.7159000606	0.6812918788	0.2393639394	0	0	0
0	0.0720007273	0.1721613939	0.1306049697	0	0.0729606061	0.0269359394	0	0	0.0529893939	0.0460049697	0.2088268485	0.0212927273	0.123536	0.0704153333	0	0.237269697	0	0.0522040606	0.0731305455	0.1233782424	0.1368532727	0.0327128485	0	0.0345081212	0.0634321818	0	0.1682664848	0.1520164848	0.0579570303	0	0	0	0.6944147879	0.6964655758	0.6981149091	0	0.1425081212	0	0	0.7102175152	0.7093106667	0.680258303	0.6967509091	0.6941804848	0.0351212121	0	0	0.6987550303	0.7025127273	0.7034427273	0.6979057576	0.7092591515	0.0169818182	0	0	0.7343970303	0.1548122424	0.7070799394	0.2438906061	0.0550102424	0	0	0
0	0.0760402424	0	0.0534438182	0	0.1001592727	0.0299231515	0	0	0.0549039394	0.0499994545	0.0882093333	0	0.1276518182	0.0700855152	0	0	0	0.0380143636	0.1087933939	0.1258900606	0.0418278788	0.0334729697	0	0.0331864242	0.1430437576	0	0.0338547879	0.0544532121	0.0516534545	0	0	0	0	0	0.1460275758	0	0.1723517576	0	0	0.7113042424	0.7261388485	0.1393198182	0.1364794545	0.4160303636	0.0351212121	0	0	0.1380606061	0.2732455152	0.5770361818	0.1392050303	0.7228458182	0.0169818182	0	0	0.7007298182	0	0.7237927879	0.044132303	0.0818712121	0	0	0
0	0.4341779394	0.0602327879	0	0	0.0251875758	0.0125060606	0	0.5389941212	0.4265450303	0.0524667879	0.0132412727	0	0	0.0012424848	0	0.4537289697	0.0810757576	0.1321607879	0.1121258182	0	0.0235328485	0.0036361818	0	0.0693177576	0.0317888485	0	0.114636	0.0039113939	0.0018021818	0	0	0	0	0	0	0	0.186566	0	0	0	0	0	0	0	0.0301169697	0	0	0	0	0	0	0.2983952727	0.010800303	0	0	0.277316303	0	0.1349542424	0	0.1089755152	0	0	0
0	0.6919000606	0.0725495758	0	0	0	0	0	0.6895637576	0.7297983636	0.1017632121	0	0	0	0	0	0.7207695758	0.075226303	0.0347393939	0	0	0	0	0	0.1457212727	0.0309140606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.6918486061	0.1487126667	0	0	0	0	0	0.6917291515	0.7073078788	0.1011626667	0	0	0	0	0	0.7185735152	0.1413690303	0.0334762424	0	0	0	0	0	0.083690303	0.0309049091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.693282	0.0713224848	0	0	0	0	0	0.6927378182	0.7105305455	0.0916693333	0	0	0	0	0	0.716147697	0.0660043636	0.0304158182	0	0	0	0	0	0.0699348485	0.0268718182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

