p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
45	46.5441234	45.2722882	45.0082137	45	46.3244206	45.2796855	45.228932	46.5876787	46.3905472	45.0702932	45.0008288	46.5331902	46.1784403	45.2585507	45.0164398	46.3893141	46.3436771	45.2568807	45.0082137	46.5779882	46.1340691	45.0591786	45.0008288	45.2718861	45.262682	45.0185119	45.0004144	46.2931514	45.3041528	45.2149831	45.0082137	45	46.532349	46.2959782	45.0496969	45	46.4912802	45.2807054	45.2209337	46.5441234	46.3514765	45.3037507	45.0107002	46.5344211	46.398761	45.2754049	45.0168542	45.2809163	45.0666252	45.0107125	45.0004144	46.3445184	46.3753383	45.26635	45.0086281	45.2363292	45.2209336	45.0082137	45	45.302731	46.1195124	45.0513669	45.0004144
45	47.7672228	45.5735873	45.0273066	45	47.6069142	45.8167696	45.4304179	47.9280196	47.804818	45.2560531	45.0052116	47.7564417	47.6599376	45.5609393	45.0551813	47.8046985	47.6634907	45.5335081	45.0273066	47.8999364	47.518788	45.2191337	45.0052116	45.5793487	45.5456991	45.0682105	45.0026058	47.4766364	45.7002959	45.3839636	45.0273066	45	47.7498455	47.5013531	45.1750742	45	47.6046838	45.6107845	45.6164207	47.7680516	47.6964178	45.8955581	45.0515698	47.7628748	47.8321248	45.610086	45.2774899	45.6191231	45.642361	45.0677488	45.0030202	47.6622877	47.7811377	45.5700292	45.0377241	45.4452815	45.4119268	45.0281354	45	45.69234	47.4594663	45.1938648	45.0026058
45	48.0755207	45.866675	45.0519787	45	47.7942945	46.0749249	45.6058295	48.379693	47.7295841	45.6742354	45.0221828	48.5614365	48.6688912	45.8947032	45.1059302	48.3377016	48.4832097	45.8239911	45.0519787	48.8137472	48.4466619	45.4413063	45.013969	45.8818674	45.8286891	45.140853	45.0069845	48.1700338	46.1350565	45.5299729	45.0515643	45	48.7619882	48.4590664	45.5587929	45	48.2530914	46.157834	45.9303087	48.7645191	48.8170786	46.4838889	45.3363076	48.3386114	48.4030646	45.7654943	45.2818638	45.9786254	45.7426315	45.3648395	45.0256157	48.1182028	48.7358715	45.8897278	45.0751772	45.6293246	45.5735754	45.0637588	45.0004144	46.1014061	48.3131103	45.3935105	45.0069845
45	47.4575943	45.870664	45.0715978	45	48.914513	47.4054117	45.8007681	47.8700423	47.4951787	45.7644271	45.0448114	49.4844045	49.7553601	46.2899549	45.3837469	47.8829241	47.8231269	45.8437257	45.0715978	49.8353879	49.2735405	45.9008249	45.2626899	45.8965814	45.830655	45.2089998	45.0128592	48.943468	46.5690771	45.6790383	45.2981517	45	48.9824505	48.6501191	46.950499	45	48.8263939	47.2348174	46.003801	49.5863538	49.73347	46.8750709	46.8512531	49.2899188	49.5855666	46.235415	45.5186135	46.3361278	46.1259211	45.4195121	45.3235845	49.0247684	49.3241501	46.2061573	45.1172639	45.7893984	45.7165638	45.3247684	45.2305223	47.3039394	47.9863938	45.7846377	45.0214874
45	47.0048186	45.8426826	45.0806135	45	49.8870532	48.6917323	46.03709	47.4756512	47.2567324	45.8113532	45.0609931	50.2816966	50.7249928	46.9633809	45.4195383	47.4940389	47.3512177	45.8316966	45.0806135	50.722888	50.2410884	46.3313852	45.4779563	45.8789958	45.8020049	45.2534068	45.0183676	49.5644684	47.0029381	45.8408779	45.4973927	45	48.365586	48.0993583	48.1674338	45	49.5962329	48.4695704	46.1492392	49.3870866	49.5868967	47.2723165	47.9854838	50.1099923	50.5888208	46.7508017	45.7316787	46.6455784	46.23632	45.5220613	45.6278718	50.0602453	50.289511	46.5473187	45.6007001	45.9281564	45.8396551	45.3308584	45.6270225	48.6396506	47.9133019	46.0761695	45.2842074
45	46.6650527	45.7962002	45.0829946	45	50.4958506	49.505009	46.2788418	47.1593352	47.0292884	45.8237882	45.0712333	50.1297959	50.9221347	47.3548363	45.4916836	47.16384	46.9983394	45.7984947	45.0829946	51.2282683	50.4323311	46.7112402	45.6589543	45.8406699	45.7574897	45.2783715	45.0225886	49.6586337	47.3869405	46.0058821	45.6609709	45	47.9166842	47.8210862	49.0328881	45	49.6709805	49.3852376	46.3415551	48.595808	48.8368298	47.3827751	48.8466005	50.6283347	51.4486468	47.2925157	45.9262723	46.6328231	46.2956314	45.6407854	45.9119272	50.9620165	51.1100263	47.1040319	45.5646281	45.8109767	45.7208123	45.5645986	45.7185624	49.6616249	48.0163207	46.3200105	45.5079292
45	47.7705464	46.9110682	45.7922452	45	49.8943706	49.0477185	46.2444922	48.4766754	48.2220603	46.7880497	45.9632658	49.854183	50.6526208	47.4525157	45.5530154	48.0795675	47.7030974	46.6822715	45.3847166	50.5286875	49.9984099	46.9695281	45.5916577	46.9256971	46.6334967	46.2063828	45.8864753	48.9326238	47.6316409	45.9497383	45.5688716	45	48.4088326	48.1388162	49.4746821	45	48.9378093	48.5849837	46.2736298	48.8630802	48.7593534	47.7258321	49.5043243	49.8381652	50.598566	47.4819354	45.8653703	46.8365389	46.529223	45.7792503	46.1617662	51.6336985	50.3178807	47.0866465	45.5473366	45.9412833	45.8675286	45.743545	45.8078506	50.4507123	47.9423995	46.2870979	45.4583737
45	48.9500659	48.3745816	47.3132796	45	49.4170914	48.4741178	46.1759762	49.5810707	49.5356324	48.3748683	47.3537647	49.630947	50.2078526	47.4821631	45.5837068	49.3980657	49.1110346	48.1429264	45.8231098	50.0017721	49.6851959	47.1065069	45.5474678	48.2777087	48.0725133	47.678299	47.1825223	48.4353226	47.7357537	45.9305012	45.4935625	45	49.3533897	48.431871	48.5941918	45	48.3777197	48.0189296	46.1778067	49.7003871	48.6196955	48.0112824	49.3505365	49.2883327	49.9265112	47.5169154	45.8206928	47.0468875	46.6946939	45.9190806	46.1449003	51.2386192	49.7725272	47.0480138	45.7358137	46.0495468	45.781448	45.6630432	45.662805	51.0253925	47.9137656	46.6675358	45.656176
45	49.3411901	49.6680496	48.5829009	45	49.0213879	48.034943	46.0857928	50.3296295	50.7200132	49.7968761	48.5050069	49.2375466	49.8545683	47.6577693	45.6011072	50.5812124	50.4175126	49.4298212	46.3812661	49.7916506	49.4538688	47.1753666	45.5176519	49.4141473	49.3139937	48.938076	48.1795765	48.1006404	47.9624999	45.9344172	45.4328522	45	49.3848569	48.641117	47.9973996	45	47.9343455	47.5956404	46.0720894	50.3205331	48.6328501	47.9876354	48.4032381	48.8337048	49.3784564	47.4586953	45.7795017	47.2753574	47.0244768	46.0334554	46.0982276	50.289966	49.3355777	46.9837609	45.6513402	46.1426054	45.9495353	45.6035192	45.5484495	50.1278845	47.8619389	46.4969105	45.5955501
45	48.8146468	49.2320393	49.5937875	45	49.338259	47.7127732	45.9892564	49.6837415	50.2133054	49.9051298	49.4304815	49.7841115	49.8207214	47.5440952	45.6068572	51.5825394	51.5355648	49.6747152	46.7122501	50.0410403	49.3120107	47.404705	45.5059902	50.3768741	50.3605576	48.9419978	48.1078159	48.0943128	47.8822521	45.9534098	45.3846968	45	48.5930976	48.3183097	47.5435632	45	47.5827492	47.2640391	45.9664617	49.2984545	48.6027932	47.9166809	47.7399513	49.2887258	49.1555635	47.3540809	45.7325102	47.2213547	46.8429813	46.1038308	46.0174583	50.4030805	48.9910915	46.8824695	45.5782767	46.214485	45.8621079	45.5578193	45.4579277	49.4667211	47.744523	46.3491452	45.5335465
