1	65536	823
2	65536	823
3	65536	846
1	524288	929
2	524288	929
4	65536	933
3	524288	952
5	65536	1020
4	524288	1039
256	65536	1103
5	524288	1126
257	65536	1190
256	524288	1209
258	65536	1277
257	524288	1296
259	65536	1364
258	524288	1383
260	65536	1451
259	524288	1470
261	65536	1538
260	524288	1557
512	65536	1621
261	524288	1644
513	65536	1708
512	524288	1727
514	65536	1795
513	524288	1814
515	65536	1882
514	524288	1901
516	65536	1969
515	524288	1988
517	65536	2056
516	524288	2075
768	65536	2139
517	524288	2162
769	65536	2226
768	524288	2245
770	65536	2313
769	524288	2332
771	65536	2400
770	524288	2419
772	65536	2487
771	524288	2506
773	65536	2574
772	524288	2593
1024	65536	2657
773	524288	2680
1025	65536	2744
1024	524288	2763
1026	65536	2831
1025	524288	2850
1027	65536	2918
1026	524288	2937
1028	65536	3005
1027	524288	3024
1029	65536	3092
1028	524288	3111
1280	65536	3175
1029	524288	3198
1281	65536	3262
1280	524288	3281
1282	65536	3349
1281	524288	3368
1283	65536	3436
1282	524288	3455
1284	65536	3523
1283	524288	3542
1285	65536	3610
1284	524288	3629
1285	524288	3716
514	65536	28248
514	262144	29532
514	4	29608
514	65536	46520
514	262144	46539
514	4	46630
514	262144	50162
514	4	50250
514	262144	50839
514	4	50927
514	262144	51516
514	4	51604
514	262144	52193
514	4	52281
514	262144	52870
514	4	52958
514	262144	53547
514	4	53635
514	262144	54224
514	4	54312
514	262144	54901
514	4	54989
514	262144	55578
514	4	55666
514	65536	55843
514	4	55966
514	65536	56134
514	4	58160
770	65536	58389
514	262144	58740
514	261	58812
770	262144	60173
770	2	60249
770	262144	62685
770	2	62773
770	262144	63028
770	2	63116
770	262144	63371
770	2	63459
770	262144	63714
770	2	63802
770	262144	64057
770	2	64145
770	262144	64400
770	2	64488
770	262144	64743
770	2	64831
770	262144	65086
770	2	65174
770	262144	65429
770	2	65517
770	262144	65772
770	2	65860
770	262144	66115
770	2	66203
770	262144	66458
770	2	66546
770	262144	66801
770	2	66889
770	262144	67144
770	2	67232
770	262144	67487
770	2	67575
770	262144	67830
770	2	67918
770	262144	68173
770	2	68261
770	262144	68516
770	2	68604
770	262144	68859
770	2	68947
770	262144	69202
770	2	69290
770	262144	69545
770	2	69633
770	262144	69888
770	2	69976
770	262144	70231
770	2	70319
770	262144	70574
770	2	70662
770	262144	70917
770	2	71005
770	262144	71260
770	2	71348
770	262144	71603
770	2	71691
770	262144	71946
770	2	72034
770	262144	72289
770	2	72377
770	262144	72632
770	2	72720
770	262144	72975
770	2	73063
770	262144	73318
770	2	73406
770	262144	73661
770	2	73749
770	262144	74004
770	2	74092
770	262144	74347
770	2	74435
770	262144	74690
770	2	74778
770	262144	75033
770	2	75121
514	65536	75268
514	262144	75287
514	4	75361
770	262144	75376
770	2	75464
770	262144	75719
770	2	75807
770	262144	76062
770	2	76150
770	262144	76405
770	2	76493
770	262144	76748
770	2	76836
770	262144	77091
770	2	77179
770	262144	77434
770	2	77522
770	262144	77777
770	2	77865
770	262144	78120
770	2	78208
770	262144	78463
770	2	78551
770	262144	78806
770	2	78894
770	262144	79149
770	2	79237
770	262144	79492
770	2	79583
770	262144	79838
770	2	79926
514	65536	80158
514	262144	80177
770	262144	80181
514	261	80252
770	2	80269
770	262144	80524
770	2	80612
770	262144	80867
770	2	80955
770	262144	81210
770	2	81298
770	262144	81553
770	2	81641
770	262144	81896
770	2	81984
770	262144	82239
770	2	82327
770	262144	82582
770	2	82670
770	262144	82925
770	2	83013
770	262144	83268
770	2	83356
770	262144	83611
770	2	83699
770	262144	83954
770	2	84042
770	262144	84297
770	2	84385
770	262144	84640
770	2	84728
770	262144	84983
770	2	85071
770	262144	85326
770	2	85414
