p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35
45.00000707	45.00001523	45.00003494	45.00006926	45.00011327	45.00014776	45.00000985	45.00002137	45.00004956	45.00009990	45.00016760	45.00022523	45.00001376	45.00003009	45.00007079	45.00014644	45.00025698	45.00036768	45.00001607	45.00003535	45.00008406	45.00017811	45.00032986	45.00052322	45.00001542	45.00003366	45.00007895	45.00016255	45.00028317	45.00040163	45.00001381	45.00002992	45.00006926	45.00013924	45.00023250	45.00031063
45.00000723	45.00001514	45.00003391	45.00006604	45.00010671	45.00013843	45.00000989	45.00002085	45.00004727	45.00009380	45.00015596	45.00020908	45.00001360	45.00002895	45.00006669	45.00013622	45.00023808	45.00034174	45.00001582	45.00003388	45.00007900	45.00016567	45.00030696	45.00049156	45.00001529	45.00003248	45.00007459	45.00015155	45.00026269	45.00037344	45.00001385	45.00002918	45.00006604	45.00013064	45.00021613	45.00028792
45.00000736	45.00001498	45.00003281	45.00006285	45.00010049	45.00012974	45.00000988	45.00002029	45.00004503	45.00008810	45.00014540	45.00019462	45.00001339	45.00002779	45.00006283	45.00012697	45.00022138	45.00031908	45.00001552	45.00003244	45.00007430	45.00015449	45.00028685	45.00046405	45.00001511	45.00003128	45.00007046	45.00014151	45.00024447	45.00034867	45.00001383	45.00002837	45.00006285	45.00012257	45.00020119	45.00026750
45.00000744	45.00001476	45.00003166	45.00005974	45.00009463	45.00012168	45.00000982	45.00001968	45.00004285	45.00008279	45.00013582	45.00018169	45.00001314	45.00002666	45.00005923	45.00011860	45.00020660	45.00029928	45.00001519	45.00003102	45.00006993	45.00014446	45.00026917	45.00044010	45.00001487	45.00003008	45.00006655	45.00013236	45.00022824	45.00032688	45.00001374	45.00002750	45.00005974	45.00011503	45.00018760	45.00024918
45.00000748	45.00001449	45.00003048	45.00005673	45.00008913	45.00011424	45.00000973	45.00001906	45.00004075	45.00007787	45.00012715	45.00017013	45.00001287	45.00002554	45.00005587	45.00011104	45.00019354	45.00028194	45.00001483	45.00002965	45.00006590	45.00013546	45.00025362	45.00041919	45.00001459	45.00002888	45.00006288	45.00012403	45.00021380	45.00030769	45.00001359	45.00002659	45.00005673	45.00010801	45.00017527	45.00023276
45.00000748	45.00001418	45.00002929	45.00005385	45.00008399	45.00010739	45.00000961	45.00001842	45.00003875	45.00007333	45.00011931	45.00015979	45.00001256	45.00002445	45.00005274	45.00010422	45.00018198	45.00026674	45.00001444	45.00002833	45.00006217	45.00012738	45.00023992	45.00040090	45.00001428	45.00002770	45.00005944	45.00011648	45.00020095	45.00029078	45.00001339	45.00002565	45.00005385	45.00010151	45.00016410	45.00021805
45.00000746	45.00001384	45.00002810	45.00005109	45.00007921	45.00010109	45.00000946	45.00001778	45.00003684	45.00006914	45.00011223	45.00015055	45.00001224	45.00002340	45.00004985	45.00009807	45.00017174	45.00025339	45.00001404	45.00002707	45.00005874	45.00012014	45.00022783	45.00038486	45.00001394	45.00002655	45.00005623	45.00010962	45.00018950	45.00027585	45.00001316	45.00002471	45.00005109	45.00009550	45.00015400	45.00020489
45.00000740	45.00001348	45.00002693	45.00004848	45.00007479	45.00009532	45.00000928	45.00001714	45.00003503	45.00006528	45.00010584	45.00014229	45.00001191	45.00002239	45.00004718	45.00009254	45.00016267	45.00024165	45.00001363	45.00002586	45.00005559	45.00011364	45.00021715	45.00037076	45.00001358	45.00002543	45.00005325	45.00010342	45.00017931	45.00026267	45.00001288	45.00002377	45.00004848	45.00008998	45.00014488	45.00019312
45.00000732	45.00001309	45.00002579	45.00004601	45.00007069	45.00009004	45.00000909	45.00001651	45.00003332	45.00006175	45.00010009	45.00013491	45.00001157	45.00002142	45.00004472	45.00008755	45.00015463	45.00023133	45.00001321	45.00002472	45.00005270	45.00010781	45.00020772	45.00035835	45.00001321	45.00002436	45.00005048	45.00009780	45.00017024	45.00025102	45.00001259	45.00002284	45.00004601	45.00008491	45.00013665	45.00018259
45.00000722	45.00001270	45.00002468	45.00004370	45.00006693	45.00008522	45.00000888	45.00001589	45.00003172	45.00005851	45.00009490	45.00012831	45.00001122	45.00002050	45.00004245	45.00008307	45.00014749	45.00022222	45.00001279	45.00002363	45.00005005	45.00010259	45.00019937	45.00034741	45.00001283	45.00002332	45.00004792	45.00009272	45.00016216	45.00024071	45.00001227	45.00002193	45.00004370	45.00008027	45.00012924	45.00017319
45.00000710	45.00001230	45.00002362	45.00004153	45.00006346	45.00008083	45.00000866	45.00001528	45.00003022	45.00005555	45.00009023	45.00012242	45.00001087	45.00001963	45.00004037	45.00007903	45.00014116	45.00021419	45.00001237	45.00002260	45.00004763	45.00009791	45.00019198	45.00033773	45.00001244	45.00002234	45.00004556	45.00008813	45.00015496	45.00023158	45.00001194	45.00002104	45.00004153	45.00007603	45.00012258	45.00016480
45.00000697	45.00001190	45.00002260	45.00003952	45.00006029	45.00007684	45.00000844	45.00001470	45.00002882	45.00005285	45.00008602	45.00011714	45.00001053	45.00001880	45.00003846	45.00007541	45.00013554	45.00020709	45.00001196	45.00002164	45.00004542	45.00009371	45.00018542	45.00032915	45.00001205	45.00002140	45.00004338	45.00008399	45.00014854	45.00022349	45.00001160	45.00002019	45.00003952	45.00007216	45.00011659	45.00015731
45.00000682	45.00001150	45.00002162	45.00003764	45.00005738	45.00007321	45.00000821	45.00001414	45.00002752	45.00005039	45.00008224	45.00011243	45.00001019	45.00001802	45.00003671	45.00007215	45.00013055	45.00020081	45.00001156	45.00002073	45.00004340	45.00008995	45.00017961	45.00032154	45.00001166	45.00002051	45.00004138	45.00008026	45.00014282	45.00021631	45.00001125	45.00001937	45.00003764	45.00006864	45.00011120	45.00015062
45.00000667	45.00001111	45.00002070	45.00003590	45.00005472	45.00006992	45.00000798	45.00001360	45.00002631	45.00004815	45.00007884	45.00010822	45.00000985	45.00001729	45.00003511	45.00006922	45.00012611	45.00019524	45.00001117	45.00001989	45.00004156	45.00008657	45.00017444	45.00031477	45.00001128	45.00001967	45.00003954	45.00007689	45.00013773	45.00020994	45.00001090	45.00001858	45.00003590	45.00006545	45.00010638	45.00014465
45.00000651	45.00001072	45.00001984	45.00003430	45.00005230	45.00006694	45.00000775	45.00001309	45.00002519	45.00004611	45.00007578	45.00010445	45.00000953	45.00001661	45.00003365	45.00006658	45.00012216	45.00019031	45.00001079	45.00001909	45.00003988	45.00008355	45.00016985	45.00030873	45.00001090	45.00001888	45.00003786	45.00007386	45.00013318	45.00020428	45.00001056	45.00001784	45.00003430	45.00006254	45.00010205	45.00013933
45.00000634	45.00001035	45.00001902	45.00003282	45.00005009	45.00006424	45.00000752	45.00001260	45.00002415	45.00004425	45.00007303	45.00010108	45.00000921	45.00001597	45.00003231	45.00006422	45.00011864	45.00018593	45.00001042	45.00001836	45.00003835	45.00008084	45.00016576	45.00030334	45.00001054	45.00001814	45.00003632	45.00007113	45.00012913	45.00019925	45.00001021	45.00001713	45.00003282	45.00005992	45.00009816	45.00013459
45.00000617	45.00000999	45.00001825	45.00003145	45.00004809	45.00006180	45.00000729	45.00001214	45.00002320	45.00004257	45.00007056	45.00009807	45.00000891	45.00001537	45.00003110	45.00006209	45.00011551	45.00018203	45.00001007	45.00001767	45.00003696	45.00007841	45.00016212	45.00029852	45.00001019	45.00001744	45.00003491	45.00006867	45.00012552	45.00019477	45.00000988	45.00001647	45.00003145	45.00005754	45.00009469	45.00013036
45.00000601	45.00000965	45.00001754	45.00003020	45.00004626	45.00005959	45.00000707	45.00001171	45.00002232	45.00004105	45.00006835	45.00009538	45.00000862	45.00001481	45.00002999	45.00006019	45.00011272	45.00017856	45.00000973	45.00001703	45.00003570	45.00007623	45.00015887	45.00029419	45.00000985	45.00001680	45.00003362	45.00006646	45.00012230	45.00019079	45.00000955	45.00001584	45.00003020	45.00005538	45.00009157	45.00012659
45.00000584	45.00000931	45.00001687	45.00002906	45.00004461	45.00005760	45.00000686	45.00001130	45.00002151	45.00003966	45.00006636	45.00009297	45.00000834	45.00001429	45.00002898	45.00005847	45.00011024	45.00017548	45.00000941	45.00001644	45.00003455	45.00007428	45.00015598	45.00029030	45.00000952	45.00001619	45.00003245	45.00006448	45.00011942	45.00018723	45.00000924	45.00001525	45.00002906	45.00005344	45.00008879	45.00012323
45.00000567	45.00000900	45.00001625	45.00002801	45.00004311	45.00005581	45.00000665	45.00001091	45.00002076	45.00003841	45.00006457	45.00009081	45.00000807	45.00001381	45.00002806	45.00005693	45.00010802	45.00017272	45.00000911	45.00001590	45.00003351	45.00007253	45.00015339	45.00028679	45.00000921	45.00001563	45.00003139	45.00006269	45.00011686	45.00018406	45.00000894	45.00001470	45.00002801	45.00005169	45.00008630	45.00012023
45.00000551	45.00000870	45.00001568	45.00002705	45.00004176	45.00005419	45.00000645	45.00001055	45.00002008	45.00003728	45.00006297	45.00008888	45.00000782	45.00001337	45.00002723	45.00005555	45.00010604	45.00017026	45.00000882	45.00001539	45.00003257	45.00007096	45.00015108	45.00028362	45.00000891	45.00001511	45.00003042	45.00006109	45.00011457	45.00018123	45.00000865	45.00001419	45.00002705	45.00005011	45.00008407	45.00011756
45.00000535	45.00000842	45.00001515	45.00002617	45.00004053	45.00005273	45.00000626	45.00001021	45.00001946	45.00003626	45.00006153	45.00008716	45.00000758	45.00001295	45.00002647	45.00005432	45.00010427	45.00016806	45.00000855	45.00001492	45.00003172	45.00006955	45.00014900	45.00028074	45.00000863	45.00001463	45.00002953	45.00005965	45.00011252	45.00017871	45.00000837	45.00001371	45.00002617	45.00004869	45.00008208	45.00011518
45.00000520	45.00000815	45.00001466	45.00002538	45.00003942	45.00005142	45.00000607	45.00000990	45.00001888	45.00003533	45.00006024	45.00008561	45.00000736	45.00001257	45.00002579	45.00005320	45.00010270	45.00016608	45.00000829	45.00001449	45.00003094	45.00006829	45.00014715	45.00027814	45.00000837	45.00001419	45.00002874	45.00005836	45.00011070	45.00017644	45.00000811	45.00001327	45.00002538	45.00004741	45.00008030	45.00011306
