p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35
45.00001676	45.00004848	45.00011853	45.00017798	45.00012139	45.00006165	45.00004848	45.00014047	45.00034427	45.00051854	45.00035255	45.00017860	45.00011853	45.00034427	45.00084697	45.00128424	45.00086721	45.00043752	45.00017798	45.00051854	45.00128424	45.00198100	45.00131459	45.00065862	45.00012139	45.00035255	45.00086721	45.00131459	45.00088793	45.00044806	45.00006165	45.00017860	45.00043752	45.00065862	45.00044806	45.00022709
45.00002016	45.00005366	45.00012288	45.00017728	45.00012651	45.00006917	45.00005366	45.00014313	45.00032871	45.00047602	45.00033837	45.00018445	45.00012288	45.00032871	45.00075851	45.00110764	45.00078060	45.00042337	45.00017728	45.00047602	45.00110764	45.00165263	45.00113948	45.00061264	45.00012651	45.00033837	45.00078060	45.00113948	45.00080335	45.00043582	45.00006917	45.00018445	45.00042337	45.00061264	45.00043582	45.00023770
45.00002344	45.00005789	45.00012505	45.00017450	45.00012947	45.00007555	45.00005789	45.00014331	45.00031062	45.00043541	45.00032152	45.00018695	45.00012505	45.00031062	45.00067729	45.00095929	45.00070080	45.00040493	45.00017450	45.00043541	45.00095929	45.00139507	45.00099205	45.00056709	45.00012947	45.00032152	45.00070080	45.00099205	45.00072515	45.00041916	45.00007555	45.00018695	45.00040493	45.00056709	45.00041916	45.00024389
45.00002651	45.00006115	45.00012536	45.00017011	45.00013055	45.00008070	45.00006115	45.00014148	45.00029122	45.00039735	45.00030319	45.00018661	45.00012536	45.00029122	45.00060392	45.00083456	45.00062841	45.00038379	45.00017011	45.00039735	45.00083456	45.00119064	45.00086775	45.00052306	45.00013055	45.00030319	45.00062841	45.00086775	45.00065393	45.00039959	45.00008070	45.00018661	45.00038379	45.00052306	45.00039959	45.00024616
45.00002927	45.00006347	45.00012412	45.00016453	45.00013005	45.00008460	45.00006347	45.00013811	45.00027144	45.00036216	45.00028428	45.00018397	45.00012412	45.00027144	45.00053839	45.00072950	45.00056346	45.00036119	45.00016453	45.00036216	45.00072950	45.00102663	45.00076268	45.00048125	45.00013005	45.00028428	45.00056346	45.00076268	45.00058974	45.00037831	45.00008460	45.00018397	45.00036119	45.00048125	45.00037831	45.00024508
45.00003166	45.00006491	45.00012165	45.00015811	45.00012825	45.00008729	45.00006491	45.00013360	45.00025190	45.00032993	45.00026542	45.00017951	45.00012165	45.00025190	45.00048033	45.00064083	45.00050561	45.00033805	45.00015811	45.00032993	45.00064083	45.00089378	45.00067362	45.00044203	45.00012825	45.00026542	45.00050561	45.00067362	45.00053227	45.00035623	45.00008729	45.00017951	45.00033805	45.00044203	45.00035623	45.00024126
45.00003367	45.00006556	45.00011823	45.00015114	45.00012543	45.00008886	45.00006556	45.00012829	45.00023305	45.00030061	45.00024704	45.00017370	45.00011823	45.00023305	45.00042917	45.00056579	45.00045434	45.00031507	45.00015114	45.00030061	45.00056579	45.00078520	45.00059789	45.00040560	45.00012543	45.00024704	45.00045434	45.00059789	45.00048105	45.00033404	45.00008886	45.00017370	45.00031507	45.00040560	45.00033404	45.00023524
45.00003526	45.00006553	45.00011412	45.00014385	45.00012182	45.00008942	45.00006553	45.00012247	45.00021517	45.00027407	45.00022944	45.00016693	45.00011412	45.00021517	45.00038426	45.00050211	45.00040905	45.00029273	45.00014385	45.00027407	45.00050211	45.00069577	45.00053328	45.00037201	45.00012182	45.00022944	45.00040905	45.00053328	45.00043553	45.00031221	45.00008942	45.00016693	45.00029273	45.00037201	45.00031221	45.00022757
45.00003645	45.00006491	45.00010953	45.00013643	45.00011762	45.00008909	45.00006491	45.00011637	45.00019841	45.00025015	45.00021280	45.00015951	45.00010953	45.00019841	45.00034494	45.00044793	45.00036913	45.00027136	45.00013643	45.00025015	45.00044793	45.00062156	45.00047797	45.00034120	45.00011762	45.00021280	45.00036913	45.00047797	45.00039513	45.00029111	45.00008909	45.00015951	45.00027136	45.00034120	45.00029111	45.00021869
45.00003725	45.00006382	45.00010463	45.00012902	45.00011302	45.00008802	45.00006382	45.00011018	45.00018287	45.00022865	45.00019721	45.00015172	45.00010463	45.00018287	45.00031056	45.00040169	45.00033399	45.00025117	45.00012902	45.00022865	45.00040169	45.00055959	45.00043049	45.00031309	45.00011302	45.00019721	45.00033399	45.00043049	45.00035931	45.00027097	45.00008802	45.00015172	45.00025117	45.00031309	45.00027097	45.00020899
45.00003770	45.00006234	45.00009957	45.00012174	45.00010817	45.00008632	45.00006234	45.00010401	45.00016855	45.00020935	45.00018272	45.00014378	45.00009957	45.00016855	45.00028052	45.00036213	45.00030306	45.00023229	45.00012174	45.00020935	45.00036213	45.00050752	45.00038958	45.00028752	45.00010817	45.00018272	45.00030306	45.00038958	45.00032757	45.00025192	45.00008632	45.00014378	45.00023229	45.00028752	45.00025192	45.00019882
45.00003783	45.00006056	45.00009447	45.00011467	45.00010317	45.00008413	45.00006056	45.00009799	45.00015543	45.00019207	45.00016931	45.00013585	45.00009447	45.00015543	45.00025429	45.00032817	45.00027585	45.00021475	45.00011467	45.00019207	45.00032817	45.00046353	45.00035424	45.00026433	45.00010317	45.00016931	45.00027585	45.00035424	45.00029942	45.00023405	45.00008413	45.00013585	45.00021475	45.00026433	45.00023405	45.00018842
45.00003766	45.00005856	45.00008942	45.00010788	45.00009814	45.00008156	45.00005856	45.00009217	45.00014346	45.00017659	45.00015698	45.00012807	45.00008942	45.00014346	45.00023137	45.00029896	45.00025191	45.00019856	45.00010788	45.00017659	45.00029896	45.00042617	45.00032362	45.00024335	45.00009814	45.00015698	45.00025191	45.00032362	45.00027446	45.00021740	45.00008156	45.00012807	45.00019856	45.00024335	45.00021740	45.00017803
45.00003726	45.00005641	45.00008448	45.00010140	45.00009315	45.00007870	45.00005641	45.00008661	45.00013259	45.00016275	45.00014567	45.00012052	45.00008448	45.00013259	45.00021134	45.00027376	45.00023082	45.00018370	45.00010140	45.00016275	45.00027376	45.00039431	45.00029702	45.00022441	45.00009315	45.00014567	45.00023082	45.00029702	45.00025231	45.00020196	45.00007870	45.00012052	45.00018370	45.00022441	45.00020196	45.00016780
45.00003664	45.00005416	45.00007971	45.00009526	45.00008826	45.00007565	45.00005416	45.00008134	45.00012273	45.00015037	45.00013532	45.00011329	45.00007971	45.00012273	45.00019383	45.00025197	45.00021224	45.00017011	45.00009526	45.00015037	45.00025197	45.00036700	45.00027385	45.00020733	45.00008826	45.00013532	45.00021224	45.00027385	45.00023265	45.00018770	45.00007565	45.00011329	45.00017011	45.00020733	45.00018770	45.00015787
45.00003586	45.00005186	45.00007514	45.00008948	45.00008351	45.00007249	45.00005186	45.00007638	45.00011381	45.00013931	45.00012588	45.00010640	45.00007514	45.00011381	45.00017849	45.00023307	45.00019585	45.00015771	45.00008948	45.00013931	45.00023307	45.00034352	45.00025362	45.00019194	45.00008351	45.00012588	45.00019585	45.00025362	45.00021517	45.00017458	45.00007249	45.00010640	45.00015771	45.00019194	45.00017458	45.00014833
45.00003493	45.00004956	45.00007079	45.00008406	45.00007895	45.00006926	45.00004956	45.00007173	45.00010576	45.00012942	45.00011728	45.00009990	45.00007079	45.00010576	45.00016505	45.00021665	45.00018139	45.00014644	45.00008406	45.00012942	45.00021665	45.00032323	45.00023592	45.00017811	45.00007895	45.00011728	45.00018139	45.00023592	45.00019963	45.00016255	45.00006926	45.00009990	45.00014644	45.00017811	45.00016255	45.00013924
45.00003391	45.00004727	45.00006669	45.00007900	45.00007459	45.00006604	45.00004727	45.00006739	45.00009849	45.00012057	45.00010945	45.00009380	45.00006669	45.00009849	45.00015326	45.00020235	45.00016861	45.00013622	45.00007900	45.00012057	45.00020235	45.00030565	45.00022040	45.00016567	45.00007459	45.00010945	45.00016861	45.00022040	45.00018580	45.00015155	45.00006604	45.00009380	45.00013622	45.00016567	45.00015155	45.00013064
45.00003281	45.00004503	45.00006283	45.00007430	45.00007046	45.00006285	45.00004503	45.00006336	45.00009194	45.00011266	45.00010235	45.00008810	45.00006283	45.00009194	45.00014290	45.00018986	45.00015731	45.00012697	45.00007430	45.00011266	45.00018986	45.00029037	45.00020677	45.00015449	45.00007046	45.00010235	45.00015731	45.00020677	45.00017348	45.00014151	45.00006285	45.00008810	45.00012697	45.00015449	45.00014151	45.00012257
45.00003166	45.00004285	45.00005923	45.00006993	45.00006655	45.00005974	45.00004285	45.00005963	45.00008604	45.00010558	45.00009590	45.00008279	45.00005923	45.00008604	45.00013379	45.00017894	45.00014730	45.00011860	45.00006993	45.00010558	45.00017894	45.00027703	45.00019477	45.00014446	45.00006655	45.00009590	45.00014730	45.00019477	45.00016251	45.00013236	45.00005974	45.00008279	45.00011860	45.00014446	45.00013236	45.00011503
45.00003048	45.00004075	45.00005587	45.00006590	45.00006288	45.00005673	45.00004075	45.00005619	45.00008073	45.00009925	45.00009006	45.00007787	45.00005587	45.00008073	45.00012577	45.00016936	45.00013844	45.00011104	45.00006590	45.00009925	45.00016936	45.00026537	45.00018419	45.00013546	45.00006288	45.00009006	45.00013844	45.00018419	45.00015272	45.00012403	45.00005673	45.00007787	45.00011104	45.00013546	45.00012403	45.00010801
45.00002929	45.00003875	45.00005274	45.00006217	45.00005944	45.00005385	45.00003875	45.00005301	45.00007595	45.00009357	45.00008476	45.00007333	45.00005274	45.00007595	45.00011869	45.00016095	45.00013057	45.00010422	45.00006217	45.00009357	45.00016095	45.00025513	45.00017484	45.00012738	45.00005944	45.00008476	45.00013057	45.00017484	45.00014399	45.00011648	45.00005385	45.00007333	45.00010422	45.00012738	45.00011648	45.00010151
45.00002810	45.00003684	45.00004985	45.00005874	45.00005623	45.00005109	45.00003684	45.00005009	45.00007164	45.00008849	45.00007996	45.00006914	45.00004985	45.00007164	45.00011244	45.00015355	45.00012359	45.00009807	45.00005874	45.00008849	45.00015355	45.00024612	45.00016658	45.00012014	45.00005623	45.00007996	45.00012359	45.00016658	45.00013619	45.00010962	45.00005109	45.00006914	45.00009807	45.00012014	45.00010962	45.00009550
45.00002693	45.00003503	45.00004718	45.00005559	45.00005325	45.00004848	45.00003503	45.00004740	45.00006777	45.00008394	45.00007562	45.00006528	45.00004718	45.00006777	45.00010692	45.00014703	45.00011739	45.00009254	45.00005559	45.00008394	45.00014703	45.00023817	45.00015926	45.00011364	45.00005325	45.00007562	45.00011739	45.00015926	45.00012923	45.00010342	45.00004848	45.00006528	45.00009254	45.00011364	45.00010342	45.00008998
45.00002579	45.00003332	45.00004471	45.00005270	45.00005048	45.00004601	45.00003332	45.00004494	45.00006428	45.00007986	45.00007170	45.00006175	45.00004471	45.00006428	45.00010203	45.00014126	45.00011187	45.00008755	45.00005270	45.00007986	45.00014126	45.00023114	45.00015276	45.00010781	45.00005048	45.00007170	45.00011187	45.00015276	45.00012301	45.00009780	45.00004601	45.00006175	45.00008755	45.00010781	45.00009780	45.00008491
45.00002468	45.00003172	45.00004245	45.00005005	45.00004792	45.00004370	45.00003172	45.00004269	45.00006115	45.00007620	45.00006815	45.00005851	45.00004245	45.00006115	45.00009769	45.00013617	45.00010696	45.00008307	45.00005005	45.00007620	45.00013617	45.00022490	45.00014700	45.00010259	45.00004792	45.00006815	45.00010696	45.00014700	45.00011745	45.00009272	45.00004370	45.00005851	45.00008307	45.00010259	45.00009272	45.00008027
45.00002361	45.00003022	45.00004037	45.00004763	45.00004556	45.00004153	45.00003022	45.00004063	45.00005832	45.00007292	45.00006494	45.00005555	45.00004037	45.00005832	45.00009384	45.00013165	45.00010259	45.00007903	45.00004763	45.00007292	45.00013165	45.00021935	45.00014187	45.00009791	45.00004556	45.00006494	45.00010259	45.00014187	45.00011248	45.00008813	45.00004153	45.00005555	45.00007903	45.00009791	45.00008813	45.00007603
45.00002260	45.00002882	45.00003846	45.00004542	45.00004338	45.00003952	45.00002882	45.00003874	45.00005578	45.00006997	45.00006204	45.00005285	45.00003846	45.00005578	45.00009042	45.00012764	45.00009869	45.00007541	45.00004542	45.00006997	45.00012764	45.00021440	45.00013731	45.00009371	45.00004338	45.00006204	45.00009869	45.00013731	45.00010803	45.00008399	45.00003952	45.00005285	45.00007541	45.00009371	45.00008399	45.00007216
45.00002162	45.00002752	45.00003671	45.00004340	45.00004138	45.00003764	45.00002752	45.00003702	45.00005349	45.00006733	45.00005942	45.00005039	45.00003671	45.00005349	45.00008738	45.00012407	45.00009521	45.00007215	45.00004340	45.00006733	45.00012407	45.00020999	45.00013324	45.00008995	45.00004138	45.00005942	45.00009521	45.00013324	45.00010405	45.00008026	45.00003764	45.00005039	45.00007215	45.00008995	45.00008026	45.00006864
45.00002070	45.00002631	45.00003511	45.00004156	45.00003954	45.00003590	45.00002631	45.00003545	45.00005143	45.00006495	45.00005705	45.00004815	45.00003511	45.00005143	45.00008468	45.00012090	45.00009211	45.00006922	45.00004156	45.00006495	45.00012090	45.00020603	45.00012961	45.00008657	45.00003954	45.00005705	45.00009211	45.00012961	45.00010049	45.00007689	45.00003590	45.00004815	45.00006922	45.00008657	45.00007689	45.00006545
45.00001984	45.00002519	45.00003365	45.00003988	45.00003786	45.00003430	45.00002519	45.00003402	45.00004958	45.00006281	45.00005491	45.00004611	45.00003365	45.00004958	45.00008226	45.00011807	45.00008933	45.00006658	45.00003988	45.00006281	45.00011807	45.00020247	45.00012637	45.00008355	45.00003786	45.00005491	45.00008933	45.00012637	45.00009730	45.00007386	45.00003430	45.00004611	45.00006658	45.00008355	45.00007386	45.00006254
45.00001902	45.00002416	45.00003231	45.00003835	45.00003632	45.00003282	45.00002416	45.00003272	45.00004790	45.00006089	45.00005298	45.00004425	45.00003231	45.00004790	45.00008011	45.00011555	45.00008685	45.00006422	45.00003835	45.00006089	45.00011555	45.00019927	45.00012347	45.00008084	45.00003632	45.00005298	45.00008685	45.00012347	45.00009444	45.00007113	45.00003282	45.00004425	45.00006422	45.00008084	45.00007113	45.00005992
45.00001825	45.00002320	45.00003110	45.00003696	45.00003491	45.00003145	45.00002320	45.00003153	45.00004640	45.00005917	45.00005124	45.00004257	45.00003110	45.00004640	45.00007819	45.00011329	45.00008463	45.00006209	45.00003696	45.00005917	45.00011329	45.00019638	45.00012088	45.00007841	45.00003491	45.00005124	45.00008463	45.00012088	45.00009188	45.00006867	45.00003145	45.00004257	45.00006209	45.00007841	45.00006867	45.00005754
45.00001754	45.00002232	45.00002999	45.00003570	45.00003362	45.00003020	45.00002232	45.00003045	45.00004504	45.00005762	45.00004967	45.00004105	45.00002999	45.00004504	45.00007647	45.00011127	45.00008265	45.00006019	45.00003570	45.00005762	45.00011127	45.00019376	45.00011855	45.00007623	45.00003362	45.00004967	45.00008265	45.00011855	45.00008959	45.00006646	45.00003020	45.00004105	45.00006019	45.00007623	45.00006646	45.00005538
45.00001687	45.00002151	45.00002898	45.00003455	45.00003245	45.00002906	45.00002151	45.00002947	45.00004382	45.00005622	45.00004826	45.00003966	45.00002898	45.00004382	45.00007493	45.00010946	45.00008087	45.00005847	45.00003455	45.00005622	45.00010946	45.00019139	45.00011647	45.00007428	45.00003245	45.00004826	45.00008087	45.00011647	45.00008753	45.00006448	45.00002906	45.00003966	45.00005847	45.00007428	45.00006448	45.00005344
45.00001625	45.00002076	45.00002806	45.00003351	45.00003139	45.00002801	45.00002076	45.00002858	45.00004272	45.00005497	45.00004698	45.00003841	45.00002806	45.00004272	45.00007355	45.00010783	45.00007928	45.00005693	45.00003351	45.00005497	45.00010783	45.00018924	45.00011460	45.00007253	45.00003139	45.00004698	45.00007928	45.00011460	45.00008569	45.00006269	45.00002801	45.00003841	45.00005693	45.00007253	45.00006269	45.00005169
45.00001568	45.00002008	45.00002723	45.00003257	45.00003042	45.00002705	45.00002008	45.00002777	45.00004173	45.00005384	45.00004583	45.00003728	45.00002723	45.00004173	45.00007232	45.00010637	45.00007785	45.00005555	45.00003257	45.00005384	45.00010637	45.00018727	45.00011292	45.00007096	45.00003042	45.00004583	45.00007785	45.00011292	45.00008404	45.00006109	45.00002705	45.00003728	45.00005555	45.00007096	45.00006109	45.00005011
45.00001515	45.00001946	45.00002647	45.00003172	45.00002954	45.00002617	45.00001946	45.00002703	45.00004084	45.00005282	45.00004479	45.00003626	45.00002647	45.00004084	45.00007121	45.00010505	45.00007657	45.00005432	45.00003172	45.00005282	45.00010505	45.00018547	45.00011141	45.00006955	45.00002954	45.00004479	45.00007657	45.00011141	45.00008256	45.00005965	45.00002617	45.00003626	45.00005432	45.00006955	45.00005965	45.00004869
45.00001466	45.00001888	45.00002579	45.00003094	45.00002874	45.00002538	45.00001888	45.00002637	45.00004003	45.00005190	45.00004386	45.00003533	45.00002579	45.00004003	45.00007022	45.00010386	45.00007542	45.00005320	45.00003094	45.00005190	45.00010386	45.00018383	45.00011005	45.00006829	45.00002874	45.00004386	45.00007542	45.00011005	45.00008123	45.00005836	45.00002538	45.00003533	45.00005320	45.00006829	45.00005836	45.00004741
