1	65536	1221
1	524288	1334
2	65536	1605
2	524288	1718
3	65536	1989
3	524288	2102
4	65536	2373
4	524288	2486
5	65536	2757
5	524288	2870
256	65536	3214
256	524288	3327
257	65536	3674
257	524288	3787
258	65536	4134
258	524288	4247
259	65536	4594
259	524288	4707
260	65536	5054
260	524288	5167
261	65536	5514
261	524288	5627
512	65536	5971
512	524288	6084
513	65536	6431
513	524288	6544
514	65536	6891
514	524288	7004
515	65536	7351
515	524288	7464
516	65536	7811
516	524288	7924
517	65536	8271
517	524288	8384
768	65536	8728
768	524288	8841
769	65536	9188
769	524288	9301
770	65536	9648
770	524288	9761
771	65536	10108
771	524288	10221
772	65536	10568
772	524288	10681
773	65536	11028
773	524288	11141
1024	65536	11528
1024	524288	11641
1025	65536	12031
1025	524288	12144
1026	65536	12534
1026	524288	12647
1027	65536	13037
1027	524288	13150
1028	65536	13540
1028	524288	13653
1029	65536	14043
1029	524288	14156
1280	65536	14543
1280	524288	14656
1281	65536	15046
1281	524288	15159
1282	65536	15549
1282	524288	15662
1283	65536	16052
1283	524288	16165
1284	65536	16555
1284	524288	16668
1285	65536	17058
1285	524288	17171
1	65536	45916
1	262144	47210
1	4	47291
1	65536	52056
2	65536	52062
1	4	52170
2	262144	53856
2	2	53937
2	262144	56281
2	2	56374
2	262144	56628
2	2	56721
2	65536	56898
2	2	57012
2	262144	57389
2	524288	57462
1	65536	57548
1	4	57892
2	65536	57974
2	262144	58273
2	2	58354
1	65536	64131
1	262144	64150
1	4	64246
2	65536	72103
2	262144	72122
2	2	72218
1	262144	72762
1	4	72855
1	262144	73330
1	4	73423
1	262144	73898
1	4	73991
1	262144	74466
1	4	74559
1	262144	75034
1	4	75127
1	262144	75602
1	4	75695
1	262144	76170
1	4	76263
1	262144	76738
1	4	76831
1	262144	77306
1	4	77399
1	262144	77874
1	4	77967
1	262144	78442
1	4	78535
1	262144	79010
1	4	79103
1	262144	79578
1	4	79671
1	262144	80146
1	4	80239
1	262144	80714
1	4	80807
1	262144	81282
1	4	81375
1	262144	81850
1	4	81946
1	262144	82421
1	4	82514
1	262144	82989
1	4	83082
1	262144	83557
1	4	83650
1	262144	84125
1	4	84218
1	262144	84693
1	4	84786
1	262144	85261
1	4	85354
1	262144	85829
1	4	85922
1	262144	86397
1	4	86490
1	262144	86965
1	4	87058
1	262144	87533
1	4	87626
1	262144	88101
1	4	88194
2	65536	88623
2	262144	88642
1	262144	88669
2	2	88738
1	4	88762
1	262144	89237
1	4	89330
1	262144	89805
1	4	89898
1	262144	90373
1	4	90466
1	262144	90941
1	4	91034
1	262144	91509
1	4	91602
1	262144	92077
1	4	92170
1	262144	92645
1	4	92738
1	262144	93213
1	4	93306
1	262144	93781
1	4	93874
1	262144	94349
1	4	94442
1	262144	94917
1	4	95010
1	262144	95485
1	4	95578
1	262144	96053
1	4	96146
1	262144	96621
1	4	96714
1	262144	97189
1	4	97282
1	262144	97757
1	4	97850
1	262144	98325
1	4	98418
1	262144	98893
1	4	98986
1	262144	99461
1	4	99554
1	262144	100029
1	4	100122
1	262144	100597
1	4	100693
1	262144	101168
1	4	101261
1	262144	101736
1	4	101829
1	262144	102304
1	4	102397
1	262144	102872
1	4	102965
1	262144	103440
1	4	103533
1	262144	104008
1	4	104101
1	262144	104576
1	4	104669
1	262144	105144
2	65536	105144
2	262144	105163
1	4	105237
2	2	105259
1	262144	105712
1	4	105805
1	262144	106280
1	4	106373
1	262144	106848
1	4	106941
1	262144	107416
1	4	107509
1	262144	107984
1	4	108077
1	262144	108552
1	4	108645
1	262144	109120
1	4	109213
1	262144	109688
1	4	109781
1	262144	110256
1	4	110349
2	262144	110544
2	524288	110617
2	65536	110792
1	262144	110824
3	65536	110876
2	524288	110906
1	4	110917
1	65536	111094
1	4	111456
3	262144	112143
2	65536	112165
3	1	112224
2	262144	112464
2	2	112545
3	262144	114692
3	1	114785
3	262144	115039
3	1	115132
3	65536	115309
3	1	115423
3	262144	115800
2	65536	115831
3	524288	115873
2	2	116159
3	65536	116241
3	262144	116475
3	1	116556
1	262144	118219
1	4	118315
1	262144	118790
1	4	118883
1	262144	119358
1	4	119451
1	262144	119926
1	4	120019
1	262144	120494
1	4	120587
1	262144	121062
1	4	121155
3	262144	121511
2	65536	121542
3	524288	121584
1	262144	121630
2	2	121719
1	4	121723
3	65536	121759
4	65536	121872
3	524288	121873
1	262144	122198
1	4	122291
1	262144	122766
1	4	122859
1	262144	123334
1	4	123427
1	262144	123902
4	262144	123954
1	4	123995
4	0	124035
1	262144	124470
1	4	124563
1	262144	125038
1	4	125131
1	262144	125606
1	4	125699
1	262144	126174
1	4	126267
4	262144	126403
4	0	126496
1	262144	126742
4	262144	126750
1	4	126835
4	0	126843
4	65536	127020
4	0	127134
1	262144	127310
1	4	127403
4	262144	127511
3	65536	127543
4	524288	127584
3	524288	127871
1	262144	127878
4	65536	127953
1	4	127971
4	262144	128187
4	0	128268
1	262144	128446
1	4	128539
2	65536	128950
2	262144	128969
1	262144	129014
2	2	129065
1	4	129107
1	262144	129582
1	4	129675
1	262144	130150
1	4	130243
1	262144	130718
1	4	130811
1	262144	131286
1	4	131379
1	262144	131854
1	4	131947
1	262144	132422
1	4	132515
1	262144	132990
1	4	133083
1	262144	133558
1	4	133651
1	262144	134126
1	4	134219
4	262144	134270
3	65536	134302
4	524288	134343
3	524288	134479
4	65536	134518
5	65536	134596
4	524288	134632
1	262144	134694
1	4	134787
1	262144	135262
1	4	135355
5	262144	135728
5	3	135809
1	262144	135830
1	4	135923
1	262144	136398
1	4	136491
1	262144	136966
1	4	137062
5	262144	137096
5	3	137189
5	262144	137445
1	262144	137537
5	3	137538
1	4	137630
5	65536	137715
5	3	137829
1	262144	138105
1	4	138198
5	262144	138208
4	65536	138240
5	524288	138281
4	524288	138568
5	65536	138650
1	262144	138673
1	4	138766
5	262144	138884
5	3	138965
1	262144	139241
1	4	139334
1	262144	139809
1	4	139902
1	262144	140377
1	4	140470
5	262144	140502
4	65536	140534
5	524288	140575
4	524288	140711
1	262144	140945
1	4	141038
1	262144	141513
1	4	141606
1	262144	142081
1	4	142174
1	262144	142649
1	4	142742
1	262144	143217
1	4	143310
1	262144	143785
1	4	143878
1	262144	144353
1	4	144446
1	262144	144921
1	4	145014
2	65536	145470
1	262144	145489
2	262144	145489
1	4	145582
2	2	145585
1	262144	146057
1	4	146150
1	262144	146625
1	4	146718
1	262144	147193
1	4	147286
1	262144	147761
1	4	147854
1	262144	148329
1	4	148422
1	262144	148897
1	4	148990
1	262144	149465
1	4	149558
1	262144	150033
1	4	150126
1	262144	150601
1	4	150694
1	262144	151169
1	4	151262
1	262144	151737
1	4	151830
1	262144	152305
