0,0,0,0
256,0,0,0
512,0,0,0
768,0,0,0
1024,0,0,0
1280,0,0,0
1,0,0,0
257,0,0,0
513,0,0,0
769,0,0,0
1025,0,0,0
1281,0,0,0
2,0,0,0
258,140057237732920,140057237732920,0
514,0,0,0
770,0,0,0
1026,0,0,0
1282,0,0,0
3,0,0,0
259,0,0,0
515,0,0,0
771,0,0,0
1027,0,0,0
1283,0,0,0
4,0,0,0
260,0,0,0
516,0,0,0
772,0,0,0
1028,0,0,0
1284,0,0,0
5,0,0,0
261,0,0,0
517,0,0,0
773,0,0,0
1029,0,0,0
1285,0,0,0
0,89186,89186,100000
256,650,650,100000
512,650,650,100000
768,3503,3503,100000
1024,650,650,100000
1280,650,650,100000
1,52025,52025,100000
257,650,650,100000
513,650,650,100000
769,650,650,100000
1025,650,650,100000
1281,650,650,100000
2,25736,25736,100000
258,650,650,100000
514,650,650,100000
770,650,650,100000
1026,650,650,100000
1282,650,650,100000
3,650,650,100000
259,650,650,100000
515,650,650,100000
771,650,650,100000
1027,650,650,100000
1283,650,650,100000
4,2232,2232,100000
260,650,650,100000
516,650,650,100000
772,650,650,100000
1028,650,650,100000
1284,650,650,100000
5,28727,28727,100000
261,650,650,100000
517,650,650,100000
773,650,650,100000
1029,650,650,100000
1285,650,650,100000
0,176582,87396,200000
256,650,0,200000
512,56741,56091,200000
768,79396,75893,200000
1024,650,0,200000
1280,650,0,200000
1,127909,75884,200000
257,4913,4263,200000
513,650,0,200000
769,650,0,200000
1025,650,0,200000
1281,650,0,200000
2,106916,81180,200000
258,11070,10420,200000
514,650,0,200000
770,29958,29308,200000
1026,650,0,200000
1282,650,0,200000
3,10418,9768,200000
259,9000,8350,200000
515,650,0,200000
771,24747,24097,200000
1027,53982,53332,200000
1283,650,0,200000
4,86981,84749,200000
260,3306,2656,200000
516,650,0,200000
772,650,0,200000
1028,650,0,200000
1284,650,0,200000
5,104601,75874,200000
261,650,0,200000
517,650,0,200000
773,650,0,200000
1029,650,0,200000
1285,650,0,200000
0,260785,84203,300000
256,13850,13200,300000
512,147602,90861,300000
768,155280,75884,300000
1024,6824,6174,300000
1280,650,0,300000
1,203605,75696,300000
257,26138,21225,300000
513,15176,14526,300000
769,18065,17415,300000
1025,650,0,300000
1281,650,0,300000
2,197408,90492,300000
258,22473,11403,300000
514,13957,13307,300000
770,120897,90939,300000
1026,650,0,300000
1282,650,0,300000
3,19044,8626,300000
259,17988,8988,300000
515,17082,16432,300000
771,115205,90458,300000
1027,127689,73707,300000
1283,650,0,300000
4,178046,91065,300000
260,20677,17371,300000
516,6958,6308,300000
772,650,0,300000
1028,650,0,300000
1284,650,0,300000
5,180478,75877,300000
261,6929,6279,300000
517,650,0,300000
773,650,0,300000
1029,650,0,300000
1285,650,0,300000
0,345860,85075,400000
256,22476,8626,400000
512,238298,90696,400000
768,231151,75871,400000
1024,10034,3210,400000
1280,650,0,400000
1,279386,75781,400000
257,40622,14484,400000
513,23802,8626,400000
769,29210,11145,400000
1025,650,0,400000
1281,650,0,400000
2,288351,90943,400000
258,33627,11154,400000
514,22334,8377,400000
770,211730,90833,400000
1026,650,0,400000
1282,650,0,400000
3,27670,8626,400000
259,23829,5841,400000
515,24497,7415,400000
771,205404,90199,400000
1027,201368,73679,400000
1283,650,0,400000
4,268880,90834,400000
260,28203,7526,400000
516,8598,1640,400000
772,650,0,400000
1028,650,0,400000
1284,650,0,400000
5,256350,75872,400000
261,10209,3280,400000
517,650,0,400000
773,650,0,400000
1029,650,0,400000
1285,650,0,400000
0,430935,85075,500000
256,31102,8626,500000
512,329286,90988,500000
768,307028,75877,500000
1024,11639,1605,500000
1280,650,0,500000
1,355215,75829,500000
257,55106,14484,500000
513,32179,8377,500000
769,35488,6278,500000
1025,650,0,500000
1281,650,0,500000
2,379310,90959,500000
258,44781,11154,500000
514,26896,4562,500000
770,302612,90882,500000
1026,650,0,500000
1282,650,0,500000
3,36296,8626,500000
259,31176,7347,500000
515,33813,9316,500000
771,297421,92017,500000
1027,274954,73586,500000
1283,650,0,500000
4,360811,91931,500000
260,39357,11154,500000
516,11878,3280,500000
772,650,0,500000
1028,650,0,500000
1284,650,0,500000
5,332236,75886,500000
261,13489,3280,500000
517,650,0,500000
773,650,0,500000
1029,650,0,500000
1285,650,0,500000
0,515888,84953,600000
256,40301,9199,600000
512,419834,90548,600000
768,382883,75855,600000
1024,15671,4032,600000
1280,650,0,600000
1,431023,75808,600000
257,64005,8899,600000
513,37563,5384,600000
769,46798,11310,600000
1025,650,0,600000
1281,650,0,600000
2,469279,89969,600000
258,52987,8206,600000
514,36344,9448,600000
770,394448,91836,600000
1026,650,0,600000
1282,650,0,600000
3,45521,9225,600000
259,40624,9448,600000
515,45815,12002,600000
771,388694,91273,600000
1027,348567,73613,600000
1283,650,0,600000
4,451341,90530,600000
260,51359,12002,600000
516,15980,4102,600000
772,650,0,600000
1028,650,0,600000
1284,650,0,600000
5,408078,75842,600000
261,17591,4102,600000
517,650,0,600000
773,650,0,600000
1029,650,0,600000
1285,650,0,600000
0,600963,85075,700000
256,44863,4562,700000
512,511956,92122,700000
768,458741,75858,700000
1024,18881,3210,700000
1280,650,0,700000
1,506797,75774,700000
257,77763,13758,700000
513,46189,8626,700000
769,57952,11154,700000
1025,650,0,700000
1281,650,0,700000
2,560983,91704,700000
258,62360,9373,700000
514,44970,8626,700000
770,485382,90934,700000
1026,650,0,700000
1282,650,0,700000
3,50083,4562,700000
259,49250,8626,700000
515,56969,11154,700000
771,479067,90373,700000
1027,422299,73732,700000
1283,650,0,700000
4,542416,91075,700000
260,62513,11154,700000
516,19260,3280,700000
772,650,0,700000
1028,650,0,700000
