768	262144	143724
512	262144	143774
5	260	143775
768	516	143813
512	514	143863
1	262144	143968
1	4	144057
512	262144	144130
512	514	144219
5	262144	144262
768	262144	144302
5	260	144351
768	516	144391
512	262144	144486
1	262144	144544
512	514	144575
1	4	144633
5	262144	144838
512	262144	144842
768	262144	144880
5	260	144927
512	514	144931
768	516	144969
1	262144	145120
512	262144	145198
1	4	145209
512	514	145287
5	262144	145414
768	262144	145458
5	260	145503
768	516	145547
512	262144	145554
512	514	145643
1	262144	145696
1	4	145785
512	262144	145910
5	262144	145990
512	514	145999
768	262144	146036
5	260	146079
768	516	146125
512	262144	146266
1	262144	146272
512	514	146355
1	4	146361
5	262144	146566
768	262144	146614
512	262144	146622
5	260	146655
768	516	146703
512	514	146711
1	262144	146848
1	4	146937
512	262144	146978
512	514	147067
5	262144	147142
768	262144	147192
5	260	147231
768	516	147281
512	262144	147334
512	514	147423
1	262144	147424
1	4	147513
512	262144	147690
5	262144	147718
768	262144	147770
512	514	147779
5	260	147807
768	516	147859
1027	65536	147951
1027	262144	147979
1	262144	148000
512	262144	148046
1027	772	148072
1	4	148089
512	514	148135
5	262144	148294
768	262144	148348
5	260	148383
512	262144	148402
768	516	148437
512	514	148491
1	262144	148576
1	4	148665
512	262144	148758
512	514	148847
5	262144	148870
768	262144	148926
5	260	148959
768	516	149015
512	262144	149114
1	262144	149152
512	514	149203
1	4	149241
5	262144	149446
512	262144	149470
768	262144	149504
5	260	149535
512	514	149559
768	516	149593
1	262144	149728
1	4	149817
512	262144	149826
512	514	149915
5	262144	150022
768	262144	150082
5	260	150111
768	516	150171
512	262144	150182
512	514	150271
1	262144	150304
2	262144	150315
2	524288	150391
1	4	150393
512	262144	150538
5	262144	150598
512	514	150627
768	262144	150660
5	260	150687
768	516	150749
1	262144	150880
512	262144	150894
1	4	150969
512	514	150983
5	262144	151174
768	262144	151238
512	262144	151250
5	260	151263
768	516	151331
512	514	151339
1	262144	151456
1	4	151545
512	262144	151606
512	514	151695
5	262144	151750
768	262144	151820
5	260	151839
768	516	151909
512	262144	151962
1	262144	152032
512	514	152051
1	4	152121
512	262144	152318
5	262144	152326
768	262144	152398
512	514	152407
5	260	152415
768	516	152487
512	65536	152591
1	262144	152608
512	262144	152619
1	4	152697
512	514	152712
1027	262144	152825
5	262144	152902
1027	772	152914
768	262144	152976
512	262144	152979
5	260	152991
768	516	153065
512	514	153068
1	262144	153184
1	4	153273
512	262144	153335
1027	262144	153403
512	514	153424
5	262144	153478
1027	772	153492
768	262144	153554
5	260	153567
768	516	153643
512	262144	153691
1	262144	153760
512	514	153780
1	4	153849
1027	262144	153981
512	262144	154047
5	262144	154054
1027	772	154070
768	262144	154132
512	514	154136
5	260	154147
768	516	154221
1	262144	154336
512	262144	154403
1	4	154425
512	514	154492
1027	262144	154559
5	262144	154634
1027	772	154648
768	262144	154710
5	260	154723
512	262144	154759
768	516	154799
512	514	154848
1	262144	154912
1	4	155001
512	262144	155115
1027	262144	155137
512	514	155204
5	262144	155210
1027	772	155226
768	262144	155288
5	260	155299
768	516	155377
512	262144	155471
1	262144	155488
4	65536	155542
512	514	155560
4	262144	155570
1	4	155577
4	258	155663
1027	262144	155715
5	262144	155786
1027	772	155804
512	262144	155827
768	262144	155866
5	260	155875
512	514	155916
768	516	155955
1	262144	156064
1	4	156153
512	262144	156183
512	514	156272
1027	262144	156293
5	262144	156362
1027	772	156382
768	262144	156444
5	260	156451
768	516	156533
512	262144	156539
512	514	156628
1	262144	156640
1	4	156729
1027	262144	156871
512	262144	156895
5	262144	156938
1027	772	156960
512	514	156984
768	262144	157022
5	260	157027
768	516	157111
1	262144	157216
512	262144	157251
1	4	157305
512	514	157340
1027	262144	157449
5	262144	157514
1027	772	157538
768	262144	157600
5	260	157603
512	262144	157607
768	516	157689
512	514	157696
1	262144	157792
1	4	157881
512	262144	157963
1027	262144	158027
512	514	158052
5	262144	158090
1027	772	158116
768	262144	158178
5	260	158179
768	516	158267
512	262144	158319
1	262144	158368
512	514	158408
1	4	158457
1027	262144	158605
5	262144	158666
512	262144	158675
1027	772	158694
5	260	158755
768	262144	158756
512	514	158764
768	516	158845
1	262144	158944
512	262144	159031
1	4	159033
512	514	159120
1027	262144	159183
5	262144	159242
1027	772	159272
5	260	159331
768	262144	159334
512	262144	159387
768	516	159423
512	514	159476
1	262144	159520
1	4	159609
512	262144	159743
1027	262144	159761
5	262144	159818
512	514	159832
1027	772	159850
5	260	159907
768	262144	159912
768	516	160001
1	262144	160096
512	262144	160099
1	4	160185
512	514	160188
1027	262144	160339
5	262144	160394
1027	772	160428
512	262144	160455
5	260	160483
768	262144	160490
512	514	160544
768	516	160579
1	262144	160672
1	4	160765
512	262144	160811
512	514	160900
1027	262144	160917
5	262144	160970
1027	772	161006
5	260	161059
768	262144	161068
768	516	161157
512	262144	161167
1	262144	161252
512	514	161256
1	4	161341
1027	262144	161495
512	262144	161523
5	262144	161546
1027	772	161584
512	514	161612
5	260	161635
768	262144	161646
768	516	161735
1	262144	161828
512	262144	161879
1	4	161917
512	514	161968
1027	262144	162073
1	65536	162101
5	262144	162122
1027	772	162162
5	260	162211
768	262144	162224
512	262144	162235
768	516	162313
512	514	162324
1	4	162460
2	65536	162542
512	262144	162591
1027	262144	162651
512	514	162680
5	262144	162698
1027	772	162740
5	260	162787
768	262144	162802
2	262144	162844
768	516	162891
2	2	162922
1027	65536	162924
512	262144	162947
1027	772	163035
512	514	163036
512	65536	163220
5	262144	163274
512	514	163331
5	260	163363
768	262144	163380
768	516	163469
1027	262144	163508
1027	772	163597
512	262144	163714
512	524288	163790
5	262144	163850
5	260	163939
768	262144	163958
768	516	164047
1027	262144	164086
1027	772	164175
2	65536	164193
768	65536	164231
2	2	164304
5	262144	164426
5	260	164515
768	516	164588
1027	262144	164664
512	65536	164670
1027	772	164753
1027	65536	164937
512	262144	164972
5	262144	165002
512	514	165050
5	260	165091
5	262144	165578
5	260	165667
5	262144	166154
5	260	166243
1027	772	166391
1027	65536	166559
1027	262144	166587
770	65536	166626
1027	1028	166665
5	262144	166730
5	260	166819
5	262144	167306
5	260	167395
5	262144	167882
5	260	167971
5	262144	168458
770	262144	168537
5	260	168547
1	262144	168606
770	770	168615
1	4	168695
3	65536	168747
5	262144	169034
5	260	169123
1	262144	169183
1	4	169272
768	65536	169405
768	262144	169433
768	516	169526
5	262144	169610
5	260	169699
1	262144	169760
1	4	169849
3	262144	170017
3	1	170095
5	262144	170186
5	260	170275
1	262144	170337
1	4	170426
5	262144	170762
5	260	170851
1	262144	170914
1	4	171003
768	262144	171212
770	262144	171266
768	516	171301
5	262144	171338
770	770	171355
5	260	171427
1	262144	171491
1	4	171580
770	262144	171622
770	770	171711
1027	65536	171767
768	262144	171788
768	516	171877
1027	1028	171878
5	262144	171914
770	262144	171978
5	260	172003
770	770	172067
4	65536	172067
1	262144	172068
4	262144	172095
1	4	172157
771	65536	172182
4	258	172188
770	65536	172251
770	770	172362
768	262144	172364
768	516	172453
5	262144	172490
3	262144	172576
5	260	172583
1	262144	172645
3	1	172665
1	4	172734
770	262144	172745
770	524288	172821
512	65536	172841
512	262144	172869
3	262144	172932
768	262144	172940
512	514	172962
3	1	173021
768	516	173029
1027	65536	173042
5	262144	173070
5	260	173159
1	262144	173222
3	262144	173288
1	4	173311
3	1	173377
1027	1028	173404
770	65536	173491
768	262144	173516
768	516	173605
3	262144	173644
5	262144	173646
3	1	173733
5	260	173735
770	262144	173793
1	262144	173799
770	770	173871
1	4	173888
3	262144	174000
3	1	174089
768	262144	174092
771	262144	174136
768	516	174181
771	1026	174214
5	262144	174222
5	260	174311
3	262144	174356
1	262144	174376
3	1	174445
1	4	174465
3	65536	174629
768	262144	174668
3	1	174740
768	516	174757
5	262144	174798
5	260	174887
1	262144	174953
1	4	175042
3	262144	175123
2	65536	175148
3	524288	175199
768	262144	175244
768	516	175333
5	262144	175374
5	260	175463
2	2	175473
1	262144	175530
3	65536	175555
1	4	175619
3	262144	175792
768	262144	175820
3	1	175870
768	516	175909
5	262144	175950
5	260	176039
1	262144	176107
1	4	176196
768	262144	176396
768	516	176485
5	262144	176526
5	260	176615
1	262144	176684
1	4	176773
771	262144	176865
771	1026	176954
768	262144	176972
768	516	177061
5	262144	177102
5	260	177191
771	262144	177221
1	262144	177261
771	1026	177310
1	4	177350
771	65536	177494
768	262144	177548
771	1026	177605
768	516	177637
5	262144	177678
5	260	177767
1	262144	177838
1	4	177927
771	262144	177988
771	524288	178064
768	262144	178124
768	516	178213
5	262144	178254
5	260	178343
1027	65536	178377
1	262144	178415
1	4	178508
768	262144	178700
1027	1028	178730
768	516	178789
771	65536	178812
5	262144	178830
5	260	178919
1	262144	178996
1	4	179085
771	262144	179114
771	1026	179192
768	262144	179276
2	65536	179326
2	262144	179354
768	516	179365
5	262144	179406
2	2	179447
5	260	179495
1	262144	179573
1	4	179662
768	262144	179852
768	516	179941
5	262144	179982
5	260	180071
1	262144	180150
1	4	180239
768	262144	180428
768	516	180517
5	262144	180558
5	260	180647
1	262144	180727
1	4	180816
3	262144	180838
2	65536	180864
3	524288	180914
768	262144	181004
2	2	181038
768	516	181093
3	65536	181095
5	262144	181134
258	65536	181167
3	524288	181206
5	260	181223
1	262144	181304
1	4	181393
768	262144	181580
768	516	181669
5	262144	181710
5	260	181799
1	262144	181881
1	4	181970
768	262144	182156
768	516	182245
5	262144	182286
5	260	182375
1	262144	182458
1	4	182547
768	262144	182732
768	516	182821
5	262144	182862
5	260	182951
1	262144	183035
1	4	183124
1027	65536	183162
1027	262144	183190
258	262144	183257
1027	772	183267
768	262144	183308
258	0	183335
768	516	183397
5	262144	183438
4	262144	183468
5	260	183527
4	524288	183544
1	262144	183612
1	4	183701
5	65536	183711
768	262144	183884
768	516	183973
5	260	184070
4	65536	184152
1	262144	184189
1	4	184278
4	262144	184454
768	262144	184460
4	258	184532
768	516	184549
259	65536	184607
4	65536	184716
1	262144	184766
4	258	184827
1	4	184855
768	262144	185036
768	516	185125
1	262144	185343
1	4	185432
768	262144	185612
768	516	185701
258	262144	185806
258	0	185895
1	262144	185920
259	262144	185958
1	4	186009
259	257	186036
258	262144	186162
768	262144	186188
258	0	186251
768	516	186277
258	65536	186435
1	262144	186497
258	0	186546
1	4	186586
768	262144	186764
768	516	186853
258	262144	186929
3	65536	186960
770	65536	187000
258	524288	187005
770	262144	187028
1	262144	187074
770	770	187121
1	4	187163
3	524288	187285
768	262144	187340
258	65536	187372
768	516	187429
258	262144	187609
1	262144	187651
258	0	187687
1	4	187740
768	262144	187916
768	516	188009
1	262144	188228
1	4	188317
768	262144	188496
768	516	188585
259	262144	188697
259	257	188786
1	262144	188805
1	4	188894
259	262144	189053
768	262144	189072
259	257	189142
768	516	189161
259	65536	189326
512	65536	189366
1	262144	189382
512	262144	189394
259	257	189437
1	4	189471
512	514	189487
1027	262144	189595
768	262144	189648
1027	1028	189669
768	516	189737
259	262144	189820
4	65536	189850
259	524288	189896
1	262144	189959
1	4	190048
4	258	190175
768	262144	190224
259	65536	190262
768	516	190313
5	262144	190396
5	260	190489
259	262144	190499
1	262144	190536
259	257	190577
1	4	190625
768	262144	190800
768	516	190889
5	262144	190977
5	260	191066
1	262144	191113
1	4	191202
768	262144	191376
768	516	191465
5	262144	191554
5	260	191643
1	262144	191690
1	4	191779
768	262144	191952
768	516	192041
5	262144	192131
5	260	192220
1	262144	192267
1	4	192356
768	262144	192528
768	516	192617
771	65536	192618
771	262144	192646
5	262144	192708
771	1026	192739
5	260	192797
1	262144	192844
1	4	192933
768	262144	193104
768	516	193193
5	262144	193285
5	260	193374
1	262144	193421
1	4	193510
768	262144	193680
258	262144	193702
3	65536	193733
768	516	193769
258	524288	193778
5	262144	193862
3	524288	193907
5	260	193951
258	65536	193959
1	262144	193998
257	65536	194070
258	524288	194070
1	4	194087
768	262144	194256
768	516	194345
5	262144	194439
5	260	194528
1	262144	194575
1	4	194664
768	262144	194832
768	516	194921
5	262144	195016
5	260	195105
