0,0,0,0
256,0,0,0
512,0,0,0
768,0,0,0
1024,0,0,0
1280,0,0,0
1,0,0,0
257,0,0,0
513,0,0,0
769,0,0,0
1025,0,0,0
1281,0,0,0
2,0,0,0
258,140093885070904,140093885070904,0
514,0,0,0
770,0,0,0
1026,0,0,0
1282,0,0,0
3,0,0,0
259,0,0,0
515,0,0,0
771,0,0,0
1027,0,0,0
1283,0,0,0
4,0,0,0
260,0,0,0
516,0,0,0
772,0,0,0
1028,0,0,0
1284,0,0,0
5,0,0,0
261,0,0,0
517,0,0,0
773,0,0,0
1029,0,0,0
1285,0,0,0
0,86159,86159,100000
256,754,754,100000
512,754,754,100000
768,754,754,100000
1024,754,754,100000
1280,754,754,100000
1,52099,52099,100000
257,754,754,100000
513,754,754,100000
769,754,754,100000
1025,754,754,100000
1281,754,754,100000
2,54624,54624,100000
258,754,754,100000
514,754,754,100000
770,754,754,100000
1026,754,754,100000
1282,754,754,100000
3,1821,1821,100000
259,754,754,100000
515,754,754,100000
771,754,754,100000
1027,754,754,100000
1283,754,754,100000
4,754,754,100000
260,754,754,100000
516,754,754,100000
772,754,754,100000
1028,754,754,100000
1284,754,754,100000
5,754,754,100000
261,754,754,100000
517,754,754,100000
773,754,754,100000
1029,754,754,100000
1285,754,754,100000
0,171038,84879,200000
256,754,0,200000
512,754,0,200000
768,754,0,200000
1024,754,0,200000
1280,754,0,200000
1,127972,75873,200000
257,754,0,200000
513,754,0,200000
769,754,0,200000
1025,754,0,200000
1281,754,0,200000
2,145788,91164,200000
258,754,0,200000
514,754,0,200000
770,754,0,200000
1026,754,0,200000
1282,754,0,200000
3,14704,12883,200000
259,754,0,200000
515,754,0,200000
771,754,0,200000
1027,754,0,200000
1283,754,0,200000
4,17833,17079,200000
260,754,0,200000
516,754,0,200000
772,754,0,200000
1028,754,0,200000
1284,754,0,200000
5,7183,6429,200000
261,754,0,200000
517,754,0,200000
773,754,0,200000
1029,754,0,200000
1285,754,0,200000
0,256113,85075,300000
256,754,0,300000
512,754,0,300000
768,754,0,300000
1024,754,0,300000
1280,754,0,300000
1,203820,75848,300000
257,754,0,300000
513,754,0,300000
769,754,0,300000
1025,754,0,300000
1281,754,0,300000
2,235923,90135,300000
258,754,0,300000
514,754,0,300000
770,754,0,300000
1026,754,0,300000
1282,754,0,300000
3,23908,9204,300000
259,754,0,300000
515,754,0,300000
771,754,0,300000
1027,754,0,300000
1283,754,0,300000
4,29565,11732,300000
260,754,0,300000
516,754,0,300000
772,754,0,300000
1028,754,0,300000
1284,754,0,300000
5,10529,3346,300000
261,754,0,300000
517,754,0,300000
773,754,0,300000
1029,754,0,300000
1285,754,0,300000
0,341188,85075,400000
256,754,0,400000
512,754,0,400000
768,754,0,400000
1024,754,0,400000
1280,754,0,400000
1,279640,75820,400000
257,754,0,400000
513,754,0,400000
769,754,0,400000
1025,754,0,400000
1281,754,0,400000
2,326164,90241,400000
258,754,0,400000
514,754,0,400000
770,754,0,400000
1026,754,0,400000
1282,754,0,400000
3,33112,9204,400000
259,754,0,400000
515,754,0,400000
771,754,0,400000
1027,754,0,400000
1283,754,0,400000
4,41297,11732,400000
260,754,0,400000
516,754,0,400000
772,754,0,400000
1028,754,0,400000
1284,754,0,400000
5,13875,3346,400000
261,754,0,400000
517,754,0,400000
773,754,0,400000
1029,754,0,400000
1285,754,0,400000
0,426263,85075,500000
256,754,0,500000
512,754,0,500000
768,754,0,500000
1024,754,0,500000
1280,754,0,500000
1,355506,75866,500000
257,754,0,500000
513,754,0,500000
769,754,0,500000
1025,754,0,500000
1281,754,0,500000
2,416319,90155,500000
258,754,0,500000
514,754,0,500000
770,754,0,500000
1026,754,0,500000
1282,754,0,500000
3,42316,9204,500000
259,754,0,500000
515,754,0,500000
771,754,0,500000
1027,754,0,500000
1283,754,0,500000
4,53029,11732,500000
260,754,0,500000
516,754,0,500000
772,754,0,500000
1028,754,0,500000
1284,754,0,500000
5,17221,3346,500000
261,754,0,500000
517,754,0,500000
773,754,0,500000
1029,754,0,500000
1285,754,0,500000
0,511309,85046,600000
256,754,0,600000
512,754,0,600000
768,754,0,600000
1024,754,0,600000
1280,754,0,600000
1,431277,75771,600000
257,754,0,600000
513,754,0,600000
769,754,0,600000
1025,754,0,600000
1281,754,0,600000
2,506052,89733,600000
258,754,0,600000
514,754,0,600000
770,754,0,600000
1026,754,0,600000
1282,754,0,600000
3,52544,10228,600000
259,754,0,600000
515,754,0,600000
771,754,0,600000
1027,754,0,600000
1283,754,0,600000
4,60886,7857,600000
260,754,0,600000
516,754,0,600000
772,754,0,600000
1028,754,0,600000
1284,754,0,600000
5,20301,3080,600000
261,754,0,600000
517,754,0,600000
773,754,0,600000
1029,754,0,600000
1285,754,0,600000
0,596383,85074,700000
256,754,0,700000
512,754,0,700000
768,754,0,700000
1024,754,0,700000
1280,754,0,700000
1,507161,75884,700000
257,754,0,700000
513,754,0,700000
769,754,0,700000
1025,754,0,700000
1281,754,0,700000
2,597654,91602,700000
258,754,0,700000
514,754,0,700000
770,754,0,700000
1026,754,0,700000
1282,754,0,700000
3,57581,5037,700000
259,754,0,700000
515,754,0,700000
771,754,0,700000
1027,754,0,700000
1283,754,0,700000
4,72086,11200,700000
260,754,0,700000
516,754,0,700000
772,754,0,700000
1028,754,0,700000
1284,754,0,700000
5,23647,3346,700000
261,754,0,700000
517,754,0,700000
773,754,0,700000
1029,754,0,700000
1285,754,0,700000
0,678236,81853,800000
256,754,0,800000
512,754,0,800000
768,754,0,800000
1024,754,0,800000
1280,754,0,800000
1,583011,75850,800000
257,754,0,800000
513,754,0,800000
769,754,0,800000
1025,754,0,800000
1281,754,0,800000
2,687788,90134,800000
